firstnameid,lastnameid,playerjerseynameid,commonnameid,role4,role3,gkglovetypecode,role5,role2,role1,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,tattooback,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,facepsdlayer0,standingtackle,preferredposition3,longpassing,penalties,animfreekickstartposcode,lipcolor,isretiring,longshots,gkdiving,icontrait2,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,skinsurfacepack,vision,contractvaliduntil,finishing,dribbling,slidingtackle,accessorycode3,preferredposition5,accessorycolourcode1,headtypecode,driref,sprintspeed,undershortstyle,height,hasseasonaljersey,tattoohead,preferredposition2,strength,shoetypecode,birthdate,preferredposition1,tattooleftleg,skinmakeup,ballcontrol,phypos,shotpower,trait1,socklengthcode,weight,hashighqualityhead,eyedetail,tattoorightarm,icontrait1,balance,gender,headassetid,gkkicking,defspe,internationalrep,preferredposition6,shortpassing,freekickaccuracy,skillmoves,faceposerpreset,usercaneditname,avatarpomid,finishingcode2,aggression,acceleration,paskic,headingaccuracy,iscustomized,preferredposition7,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,sockstylecode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,tattoofront,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,personality,gkkickstyle,stamina,playerid,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,trait2,shohan,skintonecode,shortstyle,overallrating,smallsidedshoetypecode,emotion,runstylecode,facepsdlayer1,muscularitycode,skincomplexion,jerseyfit,accessorycode2,shoedesigncode,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,pacdiv,defensiveawareness,runningcode1,preferredposition4,volleys,accessorycolourcode2,tattoorightleg,facialhaircolorcode
36162,45297,45297,0,0,0,143,0,0,1,2080402,0,6,0,11,1,29,0,0,0,4,0,1061,0,11,-1,27,10,0,0,0,6,60,0,11,31,10,69,60,0,48,36,223101,30,2027,4,11,9,0,-1,0,17,60,21,0,182,3,0,-1,32,17,154988,0,0,0,16,43,42,0,2,72,0,0,0,0,48,0,81635,56,25,1,-1,30,9,0,0,0,0,0,16,28,56,10,0,-1,0,1,53,9,0,1,0,0,161698,1,0,21,1,0,1,33,3,0,19,81635,0,43,0,0,0,53,2,0,54,501,3,0,0,0,1,0,0,0,30,0,2,0,60,6,0,-1,8,0,0,6
45298,20127,45300,45299,0,0,0,0,0,18,60201,0,21,257,45,1,63,0,0,0,60,0,299,0,59,10,62,48,0,0,0,59,8,0,61,31,43,74,7,0,65,51,220101,66,2028,58,63,52,0,-1,0,1012,64,62,0,180,3,0,18,64,38,153935,14,0,0,67,65,55,0,1,74,0,2,0,0,68,0,81636,11,56,1,-1,69,49,2,0,0,0,0,64,60,60,57,0,-1,0,0,14,9,0,1,0,0,161532,1,0,118,1,0,3,64,3,0,68,81636,0,6,0,1,0,56,9,0,65,501,3,0,0,0,9,2,0,0,30,0,2,0,61,50,0,-1,40,0,0,21
21781,45301,45301,0,0,0,0,0,0,41,2360501,0,4,0,56,1,69,0,0,0,65,0,510,0,35,-1,48,62,0,5,0,61,8,0,32,31,52,81,7,0,63,63,123101,61,2026,64,60,33,0,-1,0,5500,63,74,0,172,3,0,-1,63,41,154626,25,0,1,64,64,65,0,0,65,0,5,0,0,72,1,81642,15,36,1,-1,61,51,1,0,0,0,0,56,72,57,65,0,-1,0,0,13,8,0,1,0,0,161901,1,0,36,1,0,5,73,4,0,70,81642,0,15,0,1,0,63,1,0,64,502,3,0,0,0,2,0,0,0,30,0,1,0,73,31,0,-1,61,0,0,6
32603,7523,7523,0,0,0,0,0,0,11,1130000,0,3,0,36,1,50,0,0,0,28,0,281,0,60,-1,49,43,0,0,0,36,11,0,58,31,27,76,15,0,52,41,122101,37,2028,42,45,55,0,-1,0,5502,50,66,0,174,3,0,-1,65,49,155418,5,0,0,57,59,41,0,0,65,0,0,0,0,67,1,81647,6,58,1,-1,55,39,1,0,0,0,0,52,64,43,62,0,-1,0,0,6,3,0,1,0,0,161907,1,0,48,1,0,4,68,3,0,52,81647,0,7,0,1,0,39,2,0,58,503,3,0,0,0,1,0,0,0,30,0,1,0,65,56,0,-1,29,0,0,20
45302,45303,45303,0,0,0,0,0,0,14,2010000,0,0,16,45,1,75,0,0,0,53,0,234,0,56,-1,56,40,0,0,0,48,15,0,50,31,45,76,7,0,56,47,224001,51,2028,40,50,58,0,-1,0,605,56,68,0,171,3,0,14,52,34,155097,10,0,0,57,56,56,0,1,68,0,0,0,0,84,0,81655,7,53,1,-1,62,40,1,0,0,0,0,58,68,54,48,0,-1,0,1,13,3,0,1,0,0,161776,1,0,21,1,0,3,52,2,0,63,81655,0,11,0,1,0,46,2,0,57,501,3,0,0,0,1,0,0,0,30,0,1,0,68,53,0,-1,43,0,0,0
32504,45304,45305,0,0,0,0,0,0,11,2290501,0,0,254,39,1,52,0,0,0,39,0,299,0,52,-1,49,37,0,0,0,29,11,0,53,31,41,65,15,0,54,49,220101,43,2026,32,45,54,0,-1,0,3002,47,69,0,193,0,0,10,69,159,153778,5,0,0,47,65,32,0,1,79,0,0,0,0,52,0,81656,7,52,1,-1,51,20,1,0,0,0,0,55,64,45,49,0,-1,0,0,8,9,0,1,0,0,161698,1,0,117,1,0,3,60,2,0,64,81656,0,8,0,1,0,32,9,0,55,501,2,0,0,0,8,2,0,0,30,0,4,0,67,53,0,-1,32,0,0,0
24173,45306,45306,0,0,0,0,0,0,31,60000,0,3,257,61,1,73,0,0,0,57,0,577,0,49,-1,62,51,0,0,0,56,7,0,44,31,54,79,8,0,58,63,220101,63,2026,57,65,41,0,-1,0,1037,65,69,0,180,3,0,14,48,49,155482,18,0,0,64,48,60,0,2,75,0,2,0,0,64,0,81659,14,44,1,-1,65,52,2,0,0,0,0,48,68,61,48,0,-1,0,0,6,9,0,1,0,0,161359,1,0,18,1,0,3,50,4,0,47,81659,0,6,0,2,0,57,6,0,63,503,3,0,0,0,6,2,0,0,30,0,1,0,69,40,0,-1,53,0,0,21
1919,1120,1851,0,0,0,0,0,0,35,10402,0,0,0,39,1,68,0,0,0,48,0,82,0,25,16,32,46,0,0,0,33,8,0,19,31,44,58,14,0,43,42,220001,39,2028,47,61,22,0,-1,0,1015,58,66,0,174,3,0,12,37,310,154092,23,0,0,52,38,48,0,0,70,0,0,0,0,73,0,81660,10,22,1,-1,42,32,2,0,0,0,0,35,62,40,34,0,-1,0,0,8,9,0,1,0,0,161736,1,0,183,1,0,3,30,2,0,44,81660,0,11,0,2,0,44,8,0,51,503,3,0,0,0,8,2,0,0,30,0,2,0,64,16,0,-1,43,0,0,0
28778,6018,6018,0,0,0,0,0,19,14,60201,0,21,0,49,1,58,0,0,0,58,0,695,0,64,-1,62,47,0,0,0,50,5,0,63,31,52,78,9,0,59,62,220101,62,2028,52,58,60,0,-1,0,1024,60,62,0,180,3,0,14,60,29,154961,10,0,0,61,62,59,0,0,68,0,2,0,0,80,0,81663,13,61,1,-1,64,45,1,0,0,0,0,66,66,59,56,0,-1,0,1,10,9,0,1,0,0,161786,1,0,18,1,0,3,64,3,0,62,81663,0,13,0,1,0,53,10,0,63,503,3,0,0,0,10,2,0,0,30,0,2,0,64,59,0,-1,48,0,0,21
16159,45307,45308,45308,0,0,0,0,0,11,2150301,0,0,0,28,1,46,0,0,0,27,0,1083,0,59,-1,49,44,0,0,0,44,14,0,53,31,25,75,6,0,55,45,223101,28,2027,35,52,56,0,-1,0,7,51,55,0,194,3,0,-1,77,85,154662,5,0,0,53,71,45,0,0,78,0,2,0,0,45,0,81670,5,57,1,-1,58,41,1,0,0,0,0,65,49,42,63,0,-1,0,0,12,9,0,1,0,0,161698,1,0,45,1,0,3,70,4,0,65,81670,0,5,0,1,0,38,2,0,60,501,3,0,0,0,1,2,0,0,30,0,5,0,52,57,0,-1,25,0,0,0
17704,45309,45310,45310,0,0,0,0,0,18,80101,0,3,0,40,1,52,0,0,0,53,0,1077,0,59,-1,61,55,0,0,0,55,12,0,54,0,43,72,12,0,61,54,223101,60,2027,55,60,55,0,-1,0,24,60,61,0,178,3,0,10,51,2,154642,14,0,0,61,56,58,0,0,68,0,1,0,0,70,0,81671,8,55,1,-1,62,44,1,0,0,0,0,64,62,56,45,0,-1,0,0,11,9,0,1,0,0,161698,1,0,45,1,0,3,50,2,0,59,81671,0,9,0,1,0,55,2,0,60,500,3,0,0,0,1,2,0,0,0,0,2,0,61,55,0,-1,41,0,0,3
39973,24439,24439,0,0,0,0,0,0,18,2330000,4,19,0,36,1,57,0,0,0,48,0,1285,0,51,-1,54,41,0,0,0,52,13,0,51,31,38,71,13,0,54,46,223101,57,2026,46,51,44,0,-1,0,57,54,61,0,178,3,0,10,50,49,155419,14,0,0,58,52,49,0,0,68,0,0,0,0,51,0,81676,9,48,1,-1,59,39,2,0,0,0,0,51,62,52,42,0,-1,0,0,12,9,0,1,0,0,161884,1,0,42,1,0,3,44,2,0,59,81676,0,5,0,1,0,47,2,0,55,503,3,0,0,0,2,2,0,0,30,0,1,0,61,46,0,-1,36,0,0,19
6717,14255,45311,45311,0,0,0,0,0,41,1140201,0,2,0,31,1,58,0,0,0,59,0,600,0,19,-1,39,57,0,4,0,59,12,0,15,31,52,80,12,0,39,41,123101,49,2026,64,59,17,0,-1,0,5500,59,55,0,157,3,0,-1,62,145,155579,25,0,0,62,55,63,0,0,55,0,2,0,0,79,1,81677,9,19,1,-1,60,52,1,0,0,0,0,30,65,51,51,0,-1,0,0,15,3,0,1,0,0,161535,1,0,45,1,0,2,61,2,0,61,81677,0,9,0,1,0,61,2,0,58,501,2,0,0,0,1,0,0,0,30,0,8,0,60,11,0,-1,40,0,0,19
45312,45313,45313,0,0,0,60,0,0,1,2150000,5,21,0,15,1,33,0,0,0,5,0,108,0,13,-1,26,16,0,0,0,6,62,0,26,31,15,75,59,0,47,37,223101,28,2028,8,8,15,0,-1,0,1534,59,29,0,186,0,0,-1,41,44,155355,0,0,0,13,54,39,0,0,78,0,2,0,0,39,0,81678,52,33,1,-1,31,12,0,0,0,0,0,22,35,52,11,0,-1,0,1,55,9,0,1,0,0,161151,1,0,46,1,0,3,39,3,0,33,81678,0,54,0,0,0,55,2,0,57,503,3,0,0,0,2,0,0,0,30,0,4,0,62,12,0,-1,8,0,0,21
45314,39450,39450,0,0,0,0,0,0,11,1140502,2,21,0,29,1,59,0,0,0,24,0,299,0,59,-1,42,41,0,0,0,25,8,0,59,31,26,75,11,0,56,47,120001,41,2026,42,35,61,0,-1,0,6507,51,60,0,160,3,0,-1,52,102,154927,5,0,1,68,54,36,0,0,60,0,1,0,0,71,1,81679,8,62,1,-1,65,34,1,0,0,0,0,51,61,46,64,0,-1,0,0,15,3,0,1,0,0,161786,1,0,117,1,0,2,61,3,0,58,81679,0,5,0,1,0,36,9,0,60,501,3,0,0,0,6,0,0,0,30,0,8,0,60,67,0,-1,39,0,0,21
45315,45316,45316,0,0,0,0,0,0,31,60401,0,21,0,51,1,64,0,0,0,61,0,603,0,34,-1,63,45,0,3,0,58,10,0,62,31,41,72,7,0,56,58,123101,62,2026,56,63,31,0,-1,0,5500,64,58,0,167,3,0,14,57,66,153542,18,0,1,65,59,56,0,1,64,0,1,0,0,79,1,81680,11,47,1,-1,69,56,2,0,0,0,0,55,68,60,44,0,-1,0,0,9,9,0,1,0,8,161778,1,0,56,1,0,3,53,4,0,67,81680,0,15,0,2,0,56,4,0,63,501,3,0,0,0,4,0,16,0,30,0,8,0,63,55,0,-1,49,1,0,0
36487,45317,45317,0,0,0,0,0,35,23,10101,0,19,0,61,1,69,0,0,0,54,0,1063,0,31,-1,44,50,0,0,0,43,6,0,29,31,61,73,5,0,51,55,220001,50,2026,55,63,34,0,-1,0,4002,63,65,0,175,3,0,23,49,29,155057,12,0,0,62,47,48,0,1,69,0,0,0,0,73,0,81684,12,35,1,-1,61,48,2,0,0,0,0,34,67,56,53,0,-1,0,1,14,4,0,1,0,0,161786,1,0,21,1,0,4,53,3,0,52,81684,0,14,0,1,0,51,2,0,59,503,3,0,0,0,2,2,0,0,30,0,1,0,66,37,0,-1,55,0,0,19
1716,38042,38042,0,0,0,0,0,0,18,2090102,6,21,0,43,1,54,0,0,0,54,0,1075,0,47,-1,50,47,0,0,0,44,8,0,39,31,41,71,7,0,46,42,224001,52,2028,32,46,52,0,-1,0,47,49,62,0,181,3,0,10,50,381,155586,14,0,0,51,51,52,0,2,70,0,1,0,0,64,0,81688,5,42,1,-1,60,36,1,0,0,0,0,53,63,51,42,0,-1,0,0,11,3,0,1,0,9,161745,1,0,47,1,0,3,43,2,0,54,81688,0,8,0,1,0,41,5,0,51,501,3,0,0,0,1,0,0,0,30,0,1,0,62,36,0,-1,42,0,0,21
37997,45318,45318,0,0,0,0,0,0,11,40000,5,18,0,30,1,54,0,0,0,30,0,1072,0,58,-1,52,35,0,0,0,26,8,0,55,31,28,75,8,0,55,46,224001,38,2027,27,50,56,0,-1,0,2014,53,61,0,182,3,0,-1,58,41,155584,5,0,0,57,58,36,0,0,68,0,0,0,0,64,0,81690,6,57,1,-1,58,28,1,0,0,0,0,53,60,44,55,0,-1,0,0,8,2,0,1,0,0,161855,1,0,13,1,0,3,60,3,0,60,81690,0,11,0,1,0,29,2,0,57,502,3,0,0,0,2,0,0,0,30,0,1,0,61,58,0,-1,29,0,0,21
37896,45319,45319,0,0,0,0,0,0,3,2090403,0,2,0,52,1,64,0,0,0,51,0,1284,0,52,-1,46,36,0,0,0,38,14,0,48,31,51,74,11,0,55,47,223101,45,2028,38,51,52,0,-1,0,3503,52,68,0,185,3,0,-1,55,383,155259,3,0,0,48,56,48,0,1,68,0,0,0,0,64,0,81693,10,49,1,-1,52,36,1,0,0,0,0,58,72,49,44,0,-1,0,2,11,4,0,1,0,0,161908,1,0,13,1,0,2,54,2,0,56,81693,0,8,0,1,0,40,2,0,55,501,3,0,0,0,3,0,0,0,30,0,4,0,70,48,0,-1,34,0,0,1
11362,17023,17023,0,0,0,0,0,0,38,10101,0,21,39,43,1,58,0,0,0,58,0,1066,0,28,-1,52,58,0,0,0,55,9,0,24,31,51,73,13,0,42,42,220101,50,2028,56,57,27,0,-1,0,1008,57,64,0,175,3,0,16,52,173,154975,27,0,0,60,47,60,0,1,65,0,0,0,0,65,0,81708,7,27,1,-1,54,40,1,0,0,0,0,34,66,51,42,0,-1,0,0,12,9,3,1,0,8,161787,1,0,36,1,0,2,46,4,0,48,81708,0,12,0,1,0,56,3,0,56,503,3,0,0,0,9,1,9,0,30,0,1,0,65,22,0,-1,48,0,0,6
11711,45320,45320,0,0,0,0,0,0,11,2090403,0,0,0,27,1,55,0,0,0,21,0,555,0,61,-1,24,35,0,0,0,20,13,0,56,31,21,70,14,0,54,42,223101,29,2026,23,26,57,0,-1,0,2007,39,60,0,187,3,0,-1,57,85,155247,5,0,0,46,56,36,0,1,80,0,0,0,0,55,0,81711,14,58,1,-1,38,26,1,0,0,0,0,52,62,30,55,0,-1,0,0,11,9,0,1,0,8,161790,1,0,21,1,0,2,60,3,0,57,81711,0,13,0,1,0,26,4,0,56,501,3,0,0,0,3,0,0,0,30,0,5,0,61,57,0,-1,24,0,0,0
4171,45321,45321,0,0,0,0,0,0,14,60000,0,5,0,42,1,62,0,0,0,38,0,1068,0,55,-1,53,40,0,0,0,40,9,0,52,31,47,73,13,0,57,44,223101,42,2028,31,58,58,0,-1,0,1512,57,64,0,162,3,0,14,48,146,154953,10,0,0,57,52,54,0,1,59,0,1,0,0,58,0,81712,8,53,1,-1,56,37,1,0,0,0,0,58,64,49,43,0,-1,0,1,8,8,0,1,0,0,161828,1,0,21,1,0,3,42,4,0,56,81712,0,11,0,1,0,39,2,0,55,502,2,0,0,0,1,2,0,0,30,0,7,0,64,54,0,-1,38,0,0,5
23747,45322,45322,0,0,0,55,0,0,1,2150000,0,3,36,12,1,39,0,0,0,7,0,1065,0,12,-1,21,18,0,0,0,5,55,0,9,31,14,67,61,0,45,33,224001,26,2027,7,10,14,0,-1,0,53,61,40,0,186,3,0,-1,56,34,154337,0,0,0,18,55,44,0,2,82,0,0,0,0,34,0,81713,58,39,1,-1,29,12,0,0,0,0,0,21,38,58,12,0,-1,0,1,57,9,0,1,0,0,161698,1,0,22,1,0,2,53,4,3,18,81713,0,55,0,0,0,57,3,0,57,501,3,0,0,0,1,0,0,0,30,0,5,0,55,8,0,-1,9,0,0,3
36180,11794,11794,0,0,0,0,0,14,13,2150000,0,0,0,44,1,53,0,0,0,29,0,446,0,61,14,57,32,0,0,0,39,10,0,60,31,37,73,7,0,57,54,223101,44,2027,28,53,59,0,-1,1,506,56,62,0,175,3,0,10,56,248,155129,5,0,0,59,56,44,0,1,75,0,2,0,0,72,0,81717,7,60,1,-1,66,42,1,0,0,0,0,56,56,52,52,0,-1,0,0,14,9,0,1,0,8,161702,1,0,58,1,0,3,55,4,0,58,81717,0,10,0,1,0,34,3,0,59,503,3,0,0,0,4,0,0,0,30,0,1,0,59,63,0,-1,32,0,0,0
45323,45324,45326,45325,0,0,0,0,0,38,60201,6,1,27,66,1,60,0,0,0,70,0,1088,0,30,25,56,50,0,0,0,57,9,0,27,31,59,72,11,0,56,49,223101,64,2026,67,70,28,0,-1,0,2516,66,77,0,178,0,0,23,63,366,153147,27,0,0,67,66,68,0,0,72,0,2,0,0,65,0,81724,14,30,1,-1,66,38,2,0,0,0,0,64,78,61,51,0,-1,0,0,5,9,0,1,0,24,161754,1,0,56,2,0,2,69,4,0,72,81724,0,9,0,3,0,64,5,0,67,502,3,0,0,0,6,0,25,0,30,0,1,0,77,24,0,16,51,0,0,0
25639,45327,45327,0,0,0,0,0,0,38,2010101,0,21,35,56,1,53,0,0,0,52,0,230,0,27,-1,50,55,0,0,0,51,7,0,23,31,45,71,8,0,47,49,223101,52,2027,58,65,22,0,-1,0,1550,60,62,0,183,3,0,16,56,105,154933,27,0,0,60,50,58,0,0,75,0,0,0,0,61,0,81725,15,27,1,-1,55,37,1,0,0,0,0,37,56,51,48,0,-1,0,0,14,3,0,1,0,0,161794,1,0,21,1,0,3,51,2,0,48,81725,0,10,0,1,0,56,2,0,56,502,3,0,0,0,1,0,0,0,30,0,2,0,59,25,0,-1,48,0,0,0
17069,45328,45328,0,0,0,0,0,0,41,2090101,0,5,254,50,1,59,0,0,0,63,0,681,0,25,-1,38,64,0,0,0,60,11,0,20,31,40,74,14,0,56,58,224001,53,2027,69,57,20,0,-1,0,30,59,57,0,188,3,0,-1,68,57,154020,25,0,0,62,60,64,2,0,79,0,0,0,0,61,0,81726,13,26,1,-1,55,44,1,0,0,0,0,45,53,48,65,0,-1,0,0,8,1,0,1,0,0,161794,1,0,21,1,0,3,66,3,0,55,81726,0,12,0,1,0,65,2,0,62,501,3,0,0,0,2,0,0,0,30,0,4,0,55,20,0,-1,57,0,0,20
8642,45329,45329,0,0,0,0,0,0,7,2120000,0,0,29,46,1,58,0,0,0,49,0,96,0,60,-1,48,41,0,0,0,42,7,0,54,31,52,68,14,0,52,42,220101,38,2028,45,56,58,0,-1,0,1050,54,74,0,191,3,0,-1,73,145,154066,7,0,0,53,67,49,0,0,86,0,0,0,0,55,0,81730,7,57,1,-1,52,38,1,0,0,0,0,58,68,48,61,0,-1,0,2,9,3,0,1,0,0,161794,1,0,21,2,0,3,74,2,0,62,81730,0,14,0,1,0,45,4,0,60,501,3,0,0,0,3,0,0,0,30,0,5,0,71,54,0,-1,33,0,0,0
45330,45331,45330,45330,0,0,0,0,0,11,2080401,1,0,16,42,1,68,0,0,0,52,0,106,0,68,-1,61,46,0,0,0,40,10,0,66,31,48,79,8,0,68,68,223101,48,2029,46,61,68,0,-1,0,1501,63,78,0,190,3,0,-1,78,129,153989,5,0,0,62,73,65,0,0,85,0,2,0,0,62,0,81732,13,67,1,-1,68,38,1,0,0,0,0,72,72,56,71,0,-1,0,0,10,9,0,1,0,0,161698,1,0,54,1,0,3,85,3,0,63,81732,0,12,0,1,0,49,5,0,69,500,3,0,0,0,7,0,0,0,30,0,5,0,75,65,0,-1,40,0,0,0
16622,45332,45333,45333,0,0,0,0,0,38,60301,0,6,0,55,1,61,0,0,0,56,0,6,0,24,-1,48,51,0,0,0,59,6,0,14,31,53,76,9,0,50,57,220101,52,2026,55,68,25,0,-1,0,1001,67,70,0,180,3,0,16,43,48,154224,27,0,0,69,42,58,0,0,74,0,6,0,0,78,0,81734,5,28,1,-1,55,52,2,0,0,0,0,28,71,53,32,0,-1,0,0,14,9,0,1,0,0,161333,1,0,38,1,0,3,40,4,0,50,81734,0,13,0,3,0,56,9,0,61,503,3,0,0,0,5,0,0,0,30,0,1,0,70,42,0,-1,44,0,0,6
9256,45334,25707,45335,0,0,0,0,0,41,10401,0,0,0,36,1,56,0,0,0,59,0,136,0,21,-1,35,57,0,0,0,53,6,0,10,31,31,66,9,0,55,49,223101,50,2026,61,53,14,0,-1,0,2021,55,63,0,185,3,0,-1,63,41,153649,25,0,0,58,55,59,0,0,79,0,0,0,0,58,0,81738,15,21,1,-1,51,30,1,0,0,0,0,36,61,43,63,0,-1,0,0,13,9,0,1,0,0,161333,1,0,45,1,0,3,67,3,0,52,81738,0,12,0,1,0,58,3,0,59,502,3,0,0,0,3,2,0,0,30,0,5,0,62,15,0,-1,52,0,0,21
26648,45336,45337,45337,0,0,0,0,0,18,1450101,0,3,0,49,1,64,0,0,0,68,0,510,0,59,-1,67,45,0,3,0,62,11,0,56,31,51,81,14,0,68,67,123101,64,2028,62,69,59,0,-1,0,5500,69,69,0,165,3,0,10,54,63,154903,14,0,1,69,56,49,0,1,60,0,2,0,0,75,1,81741,6,56,1,-1,71,58,1,0,0,0,0,49,76,63,61,0,-1,0,0,13,3,0,1,0,0,161844,1,0,45,1,0,3,68,2,0,64,81741,0,9,0,1,0,58,1,0,66,502,3,0,0,0,2,0,0,0,30,0,7,0,72,49,0,-1,48,0,0,21
24116,45338,45338,0,0,0,0,0,0,14,2150301,0,3,2,42,1,61,0,0,0,52,0,1065,0,54,-1,59,45,0,0,0,44,11,0,53,31,44,69,9,0,54,52,223101,59,2027,48,56,56,0,-1,0,3,59,63,0,179,0,0,14,53,441,154600,10,0,0,63,55,52,0,1,68,0,1,0,0,62,0,81743,5,53,1,-1,60,39,1,0,0,0,0,53,67,55,58,0,-1,0,1,12,4,0,1,0,0,161333,1,0,52,1,0,3,59,3,0,60,81743,0,7,0,1,0,48,2,0,57,500,2,0,0,0,2,2,0,0,30,0,1,0,65,48,0,-1,40,0,0,20
32765,3746,3746,0,0,0,0,0,0,41,30103,0,21,0,44,1,58,0,0,0,52,0,77,0,18,-1,40,73,0,0,0,64,6,0,12,31,36,69,6,0,56,54,223101,46,2026,70,60,17,0,-1,0,2502,58,60,0,184,3,0,-1,55,72,153491,25,0,0,56,51,61,0,1,73,0,2,0,0,62,0,81744,7,22,1,-1,52,42,1,0,0,0,0,31,62,45,65,0,-1,0,0,12,3,0,1,0,0,160786,1,0,52,2,0,3,64,4,0,58,81744,0,6,0,1,0,65,3,0,60,501,2,0,0,0,3,0,0,0,30,0,2,0,61,20,0,-1,52,0,0,21
1904,45339,45339,0,0,0,0,0,0,31,60301,0,21,243,43,1,58,0,0,0,57,0,225,0,39,-1,54,49,0,0,0,49,9,0,38,31,50,67,8,0,53,49,224001,57,2026,45,59,35,0,-1,0,4502,58,66,0,177,3,0,14,51,172,154225,18,0,0,57,51,58,0,1,71,0,2,0,0,60,0,81745,15,36,1,-1,58,49,1,0,0,0,0,48,66,54,43,0,-1,0,0,10,9,0,1,0,0,161793,1,0,34,2,0,3,46,4,0,55,81745,0,14,0,1,0,49,5,0,56,500,3,0,0,0,3,0,0,0,30,0,2,0,66,31,0,-1,43,0,0,21
31462,45340,45340,0,0,0,0,0,0,41,50000,0,2,0,54,1,63,0,0,0,56,0,234,0,16,-1,43,68,0,0,0,59,13,0,30,31,30,80,6,0,60,62,221101,55,2026,70,66,15,0,-1,0,2014,66,67,0,178,3,0,-1,62,84,154674,25,0,0,67,56,69,0,1,74,0,2,0,0,66,0,81746,13,25,1,-1,62,44,1,0,0,0,0,28,68,50,64,0,-1,0,0,10,3,0,1,0,0,160956,1,0,34,1,0,4,69,2,0,64,81746,0,11,0,1,0,66,2,0,64,503,4,0,0,0,2,2,0,0,30,0,2,0,67,20,0,-1,50,0,0,20
9605,45341,45341,0,0,0,0,0,0,18,2280202,1,3,0,46,1,72,0,0,0,54,0,294,0,63,-1,59,51,0,0,0,49,11,0,62,31,53,75,13,0,52,49,223101,58,2028,51,56,55,0,-1,0,18,59,66,0,181,3,0,10,55,55,154765,14,0,0,63,55,51,0,0,70,0,0,0,0,59,0,81748,10,59,1,-1,62,44,2,0,0,0,0,52,68,57,47,0,-1,0,0,9,3,0,1,0,0,161893,1,0,4,1,0,3,55,3,0,57,81748,0,9,0,1,0,50,2,0,59,501,3,0,0,0,4,2,0,0,30,0,2,0,67,59,0,-1,35,0,0,3
33852,45342,45342,0,0,0,0,0,27,38,120101,0,21,215,61,1,71,0,0,0,61,0,549,0,35,-1,65,60,0,0,0,64,7,0,35,31,66,77,14,0,45,60,220001,55,2029,67,65,25,0,-1,0,4525,65,76,0,173,3,0,16,75,49,154264,27,0,0,65,69,68,1052672,0,70,0,0,0,0,81,0,81754,6,35,1,-1,67,55,2,0,0,0,0,44,75,63,54,0,-1,0,0,6,9,0,1,0,0,161760,1,0,133,1,0,4,73,3,0,78,81754,0,5,0,2,0,66,8,0,65,503,3,0,0,0,8,0,0,0,30,0,1,0,76,33,0,-1,60,0,0,21
45343,20260,20260,0,0,0,0,0,0,38,50000,1,5,0,39,1,60,0,0,0,51,0,1284,0,26,-1,43,47,0,0,0,39,10,0,21,31,48,75,15,0,35,49,223101,49,2027,48,57,29,0,-1,0,2014,56,71,0,183,3,0,16,56,173,155364,27,0,0,55,50,58,0,1,75,0,2,0,0,64,0,81762,13,24,1,-1,49,33,1,0,0,0,0,37,67,47,33,0,-1,0,0,9,6,0,1,0,0,161792,1,0,24,1,0,3,46,2,0,48,81762,0,8,0,1,0,48,1,0,53,503,2,0,0,0,2,1,0,0,30,0,1,0,69,19,0,-1,39,0,0,5
16492,45344,45344,0,0,0,1,0,0,1,1450000,0,19,0,5,1,27,0,0,0,3,0,1090,0,10,-1,18,12,0,0,0,14,56,0,10,24,8,71,58,0,51,20,223101,39,2028,10,8,8,0,-1,0,4024,58,18,0,180,3,0,-1,55,3,154810,0,0,0,11,54,41,0,0,72,0,0,0,0,25,0,81764,55,19,1,-1,16,6,0,0,0,0,0,18,20,55,10,0,-1,0,1,54,2,3,1,0,0,161882,1,0,36,1,0,1,46,3,0,20,81764,0,54,0,0,0,54,2,0,56,502,3,0,0,0,2,2,0,0,16,0,2,0,56,7,0,-1,8,0,0,19
45345,7848,7848,0,0,0,0,0,0,18,10101,0,0,37,46,1,58,0,0,0,49,0,549,0,59,-1,62,48,0,0,0,46,13,0,58,31,42,68,13,0,53,54,220001,53,2028,30,49,52,0,-1,0,1038,54,62,0,185,3,0,10,53,124,154584,14,0,0,59,57,45,0,1,78,0,0,0,0,53,0,81765,13,55,1,-1,63,41,1,0,0,0,0,60,59,55,58,0,-1,0,0,11,3,0,1,0,8,161762,1,0,126,1,0,2,56,3,0,62,81765,0,8,0,1,0,38,8,0,57,503,3,0,0,0,5,0,9,0,30,0,4,0,61,49,0,-1,38,0,0,0
