teamkitid,chestbadge,shortsnumberplacementcode,shortsnumbercolorprimg,teamcolorsecb,shortsrenderingdetailmaptype,jerseyfrontnumberplacementcode,jerseynumbercolorsecr,jerseynumbercolorprimr,jerseynumbercolorprimg,shortsnumbercolorsecb,teamcolorprimg,shortsnumbercolorterb,shortsnumbercolorprimr,teamcolortertb,jerseynumbercolorterg,jerseynameoutlinecolorr,shortsnumbercolorprimb,jerseynamelayouttype,jerseynumbercolorterr,jerseyrightsleevebadge,jerseynumbercolorprimb,jerseyshapestyle,jerseybacknameplacementcode,teamcolorprimr,jerseynamecolorg,jerseyleftsleevebadge,jerseynameoutlinecolorb,teamcolorsecg,shortsnumbercolorsecg,teamcolortertr,jerseynumbercolorsecg,renderingmaterialtype,shortsnumbercolorterr,teamcolorsecr,jerseycollargeometrytype,shortsnumbercolorterg,jerseynamecolorr,teamcolorprimb,jerseyrenderingdetailmaptype,jerseynameoutlinecolorg,jerseynumbercolorsecb,jerseynamecolorb,jerseynumbercolorterb,teamcolortertg,shortsnumbercolorsecr,jerseybacknamefontcase,teamkittypetechid,powid,isinheritbasedetailmap,islocked,numberfonttype,shortstemplateindex,jerseynamefonttype,teamcolorprimpercent,isgeneric,teamcolorsecpercent,year,jerseytemplateindex,captainarmband,teamtechid,isembargoed,hasadvertisingkit,jerseynameoutlinewidth,dlc,teamcolortertpercent,armbandtype,shortsnumberfonttype,shortstyle,jerseyfit,sockstemplateindex,jerseyrestriction
1159,0,1,220,170,0,0,12,220,220,12,79,15,220,172,12,12,220,1,12,60,220,0,1,3,220,0,12,79,12,1,12,0,194,3,8,8,220,170,0,12,12,220,12,78,12,0,0,0,0,0,23,0,49,97,0,97,0,0,14,1938,0,0,2,0,100,0,89,0,0,0,0
1160,0,1,12,87,0,0,220,12,12,220,109,220,12,87,220,12,12,1,220,60,12,0,1,101,12,0,12,109,220,101,220,0,220,101,0,220,12,87,0,12,220,12,220,109,220,0,1,0,0,0,23,0,49,94,0,94,0,0,14,1938,0,0,0,0,100,0,89,0,0,0,0
5281,0,1,12,45,0,0,220,12,12,220,196,220,12,45,220,12,12,1,220,60,12,0,1,191,12,0,12,196,220,190,220,0,220,191,0,220,12,45,0,12,220,12,220,194,220,0,2,0,0,0,23,0,49,100,0,100,0,0,14,1938,0,0,0,0,100,0,89,0,0,1,0
1161,0,1,114,231,0,0,220,144,114,220,113,220,144,231,220,12,75,0,220,60,75,0,1,14,114,0,12,231,220,231,220,0,220,231,7,220,144,181,0,12,220,75,220,231,220,0,0,0,0,0,23,0,49,54,0,41,0,5,14,1939,0,0,0,0,98,0,89,0,0,0,0
1162,0,1,220,84,0,0,220,12,12,12,242,15,220,84,220,12,220,0,220,60,12,0,1,254,12,0,12,58,12,16,220,0,194,20,0,8,12,228,0,12,220,12,220,56,12,0,1,0,0,0,23,0,49,90,0,7,0,5,14,1939,0,0,0,0,97,0,89,0,0,0,0
5258,0,1,220,40,0,0,12,220,220,12,88,12,220,40,12,12,220,1,12,60,220,0,1,242,220,0,12,88,12,241,12,0,12,242,0,12,220,40,0,12,12,220,12,88,12,0,2,0,0,0,23,0,49,100,0,100,0,0,14,1939,0,0,2,0,100,0,89,0,0,0,0
1163,0,1,220,128,0,0,220,0,28,12,197,15,220,128,220,220,220,1,220,60,136,0,1,247,28,0,220,72,12,11,220,0,194,11,0,8,0,38,0,220,220,136,220,72,12,0,0,0,0,0,23,0,49,77,0,21,0,0,14,1940,0,0,0,0,88,0,89,0,0,0,0
1164,0,1,220,131,0,0,12,220,220,12,26,15,220,50,12,12,220,1,12,60,220,0,1,1,220,0,12,65,12,2,12,0,194,0,0,8,220,55,0,12,12,220,12,24,12,0,1,0,0,0,23,0,49,90,0,8,0,0,14,1940,0,0,0,0,99,0,89,0,0,0,0
6063,0,1,12,29,0,0,220,12,12,220,130,220,12,74,220,220,12,1,220,60,12,0,1,13,12,0,220,29,220,13,220,0,220,29,0,220,12,74,0,220,220,12,220,129,220,0,2,0,0,0,23,0,49,92,0,7,0,0,14,1940,0,0,0,0,93,0,89,0,0,0,0
1167,0,1,220,47,0,0,220,220,220,220,31,12,220,32,12,12,220,1,12,13,220,0,1,36,220,0,12,30,220,36,220,0,12,186,0,12,220,32,0,12,220,220,12,31,220,0,0,0,0,0,262,0,135,51,0,41,0,0,13,1943,0,1,2,0,99,0,262,0,0,0,0
1168,0,1,220,32,0,0,220,220,220,220,76,12,220,140,12,12,220,1,12,13,220,0,1,14,220,0,12,32,220,14,220,0,12,32,0,12,220,140,0,12,220,220,12,76,220,0,1,0,0,0,262,0,135,80,0,18,0,0,13,1943,0,1,2,0,100,0,262,0,0,0,0
5621,0,1,220,100,0,0,220,220,220,220,214,12,220,61,12,12,220,1,12,13,220,0,1,186,220,0,12,77,220,183,220,0,12,45,0,12,220,71,0,12,220,220,12,212,220,0,2,0,0,0,262,0,135,90,0,8,0,0,13,1943,0,1,2,0,93,0,262,0,0,0,0
6106,0,1,12,108,0,0,25,12,12,220,164,220,12,170,220,12,12,1,220,13,12,0,1,221,12,0,12,70,220,225,25,0,220,87,0,220,12,179,0,12,25,2,220,151,220,0,3,0,0,0,265,0,135,92,0,7,0,0,13,1943,0,1,2,0,100,0,262,0,0,0,0
6561,0,1,220,29,0,0,220,12,12,12,163,12,220,26,220,12,220,0,220,61,12,0,1,254,12,0,12,29,12,26,220,0,12,29,7,12,12,11,0,12,220,12,220,26,12,0,0,0,0,0,23,0,49,71,0,26,0,0,14,1944,0,0,0,0,99,0,89,0,0,0,0
6562,0,1,12,66,0,0,220,12,12,220,241,220,12,196,220,12,12,0,220,61,12,0,1,244,12,0,12,110,220,210,220,0,220,0,0,220,12,228,0,12,220,12,220,208,220,0,1,0,0,0,23,0,49,69,0,30,0,0,14,1944,0,0,0,0,99,0,89,0,0,0,0
6563,0,1,220,221,0,0,12,220,220,12,87,12,220,59,12,220,220,0,12,61,220,0,1,30,220,0,220,221,12,29,12,0,12,221,0,12,220,60,0,220,12,220,12,86,12,0,2,0,0,0,23,0,49,92,0,5,0,0,14,1944,0,0,0,0,100,0,89,0,0,0,0
1173,0,1,12,229,0,0,12,220,220,220,19,220,12,231,12,12,12,0,12,14,220,0,1,206,220,0,12,229,220,231,12,0,220,230,8,220,220,45,0,12,12,220,12,231,220,0,0,0,0,0,23,0,49,84,0,13,0,0,14,1947,0,0,0,0,99,0,89,0,0,0,0
1174,0,1,12,67,0,0,220,12,12,220,207,220,12,63,220,220,12,0,220,14,12,0,1,253,12,0,220,87,220,0,220,0,220,2,8,220,12,2,0,220,220,12,220,87,220,0,1,0,0,0,23,0,49,82,0,14,0,0,14,1947,0,0,0,0,99,0,89,0,0,0,0
12333,0,1,12,27,0,0,220,12,12,220,226,220,12,201,220,220,12,0,220,14,12,0,1,140,12,0,220,29,220,145,220,0,220,29,0,220,12,198,0,220,220,12,220,228,220,0,2,0,0,0,23,0,49,90,0,7,0,0,14,1947,0,0,0,0,99,0,89,2,0,0,0
4312,0,1,220,71,0,0,220,0,28,12,184,12,220,64,220,220,220,0,220,14,136,0,1,231,28,0,220,40,12,26,220,0,12,29,11,12,0,0,0,220,220,136,220,37,12,0,0,0,0,0,238,0,49,67,0,32,0,0,14,1951,0,0,2,0,99,0,89,2,0,0,0
4311,0,1,114,36,0,0,220,144,114,220,36,220,144,29,220,220,75,0,220,14,75,0,1,36,114,0,220,36,220,29,220,0,220,36,0,220,144,36,0,220,220,75,220,29,220,0,1,0,0,0,23,0,49,97,0,97,0,0,14,1951,0,0,0,0,99,0,89,0,0,0,0
5626,0,1,220,230,0,0,12,220,220,12,148,12,220,91,12,220,220,0,12,14,220,0,1,0,220,0,220,231,12,0,12,0,12,228,19,12,220,90,0,220,12,220,12,150,12,0,2,0,0,0,23,0,49,89,0,10,0,0,14,1951,0,0,0,0,99,0,89,0,0,0,0
1179,0,1,220,29,0,0,12,220,220,12,137,12,220,29,12,12,220,0,12,14,220,0,1,231,220,0,12,31,12,29,12,0,12,32,8,12,220,35,0,12,12,220,12,29,12,0,0,0,0,0,23,0,49,76,0,21,0,0,14,1952,0,0,2,0,95,0,89,0,0,0,0
1180,0,1,220,36,0,0,12,220,220,12,26,12,220,31,12,220,220,0,12,14,220,0,1,26,220,0,220,133,12,231,12,0,12,224,8,12,220,25,0,220,12,220,12,134,12,0,1,0,0,0,23,0,49,89,0,6,0,0,14,1952,0,0,0,0,95,0,89,0,0,0,0
4007,0,1,220,103,0,0,12,220,220,12,33,12,220,106,12,220,220,0,12,14,220,0,1,102,220,0,220,33,12,104,12,0,12,102,0,12,220,103,0,220,12,220,12,34,12,0,2,0,0,0,23,0,49,98,0,98,0,0,14,1952,0,0,0,0,94,0,89,0,0,0,0
1187,0,1,220,25,0,0,12,220,220,12,4,15,220,31,12,12,220,1,12,60,220,0,1,225,220,0,12,24,12,224,12,0,194,33,0,8,220,33,0,12,12,220,12,6,12,0,0,0,0,0,23,0,49,91,0,6,0,0,14,1958,0,0,2,0,97,0,89,0,0,0,1
1188,0,1,220,163,0,0,12,220,220,12,156,15,220,106,12,12,220,1,12,60,220,0,1,154,220,0,12,204,12,149,12,0,194,202,7,8,220,110,0,12,12,220,12,151,12,0,1,0,0,0,23,0,49,84,0,13,0,0,14,1958,0,0,2,0,95,1,89,0,0,0,1
5629,0,1,12,51,0,0,220,12,12,220,228,220,12,51,220,220,12,1,220,60,12,0,1,228,12,0,220,228,220,228,220,0,220,228,0,220,12,51,0,220,220,12,220,228,220,0,2,0,0,0,23,0,49,100,0,100,0,0,14,1958,0,0,2,0,100,0,89,0,0,0,0
1191,0,1,12,227,0,0,220,12,12,220,227,220,12,232,220,12,12,1,220,14,12,0,1,227,12,0,12,227,220,232,220,0,220,227,0,220,12,227,0,12,220,12,220,232,220,0,0,0,0,0,23,0,49,98,0,98,0,5,14,1960,0,0,0,0,96,0,89,0,0,0,0
1192,0,1,220,65,0,0,12,220,220,12,60,12,220,53,12,220,220,1,12,14,220,0,1,69,220,0,220,60,12,27,12,0,12,69,0,12,220,65,0,220,12,220,12,60,12,0,1,0,0,0,23,0,49,97,0,97,0,5,14,1960,0,0,0,0,99,0,89,0,0,0,0
4000,0,1,12,28,0,0,220,12,12,220,230,220,12,28,220,12,12,1,220,14,12,0,1,241,12,0,12,230,220,242,220,0,220,241,0,220,12,28,0,12,220,12,220,235,220,0,2,0,0,0,23,0,49,98,0,98,0,8,14,1960,0,0,0,0,99,0,89,0,0,0,0
1193,0,1,28,230,0,0,12,220,220,220,77,220,0,231,12,220,136,1,12,60,220,0,1,30,220,0,220,230,220,231,12,0,220,230,7,220,220,134,0,220,12,220,12,231,220,0,0,0,0,0,23,0,49,93,0,5,0,0,60,1961,0,1,0,0,96,0,89,0,0,0,0
1194,0,1,220,75,0,0,220,12,12,12,216,12,220,75,220,220,220,1,220,60,12,0,1,204,12,0,220,60,12,15,220,0,12,15,0,12,12,176,0,220,220,12,220,60,12,0,1,0,0,0,23,0,49,84,0,13,0,0,60,1961,0,1,0,0,90,0,89,0,0,0,0
5630,0,1,220,94,0,0,12,220,220,12,30,12,220,29,12,220,220,1,12,60,220,0,1,30,220,0,220,99,12,29,12,0,12,94,0,12,220,30,0,220,12,220,12,29,12,0,2,0,0,0,23,0,49,92,0,7,0,0,60,1961,0,0,0,0,91,0,89,0,0,0,0
1195,0,1,220,227,0,0,12,220,220,12,56,12,220,160,12,12,220,0,12,61,220,0,1,4,220,0,12,227,12,0,12,0,12,227,0,12,220,158,0,12,12,220,12,54,12,0,0,0,0,0,23,0,49,74,0,24,0,0,14,1962,0,0,2,0,95,0,89,0,0,0,0
1196,0,1,220,236,0,0,12,220,220,12,39,12,220,37,12,220,220,0,12,61,220,0,1,37,220,0,220,236,12,37,12,0,12,236,2,12,220,42,0,220,12,220,12,37,12,0,1,0,0,0,23,0,49,93,0,6,0,0,14,1962,0,0,0,0,99,0,89,0,0,0,0
4391,0,1,12,103,0,0,220,12,12,220,214,220,12,103,220,12,12,0,220,61,12,0,1,252,12,0,12,214,220,252,220,0,220,252,0,220,12,103,0,12,220,12,220,215,220,0,2,0,0,0,23,0,49,96,0,96,0,0,14,1962,0,0,0,0,100,0,89,0,0,0,0
1199,0,1,233,26,0,0,254,0,90,16,216,16,254,166,233,0,16,1,254,54,167,0,1,244,90,0,167,216,233,8,233,0,254,244,0,233,0,26,0,90,16,167,16,92,254,0,0,0,0,0,267,0,138,95,0,95,0,0,76,1968,0,0,0,0,94,0,267,0,0,0,0
1200,0,1,186,39,0,0,120,202,186,159,20,159,202,29,20,202,159,1,120,54,159,0,1,134,186,0,159,20,186,29,20,0,202,134,0,186,202,39,0,186,38,159,38,29,202,0,1,0,0,0,267,0,138,98,0,98,0,0,76,1968,0,0,0,0,95,0,267,0,0,0,0
7920,0,1,220,116,0,0,85,220,220,220,33,220,220,114,34,220,220,1,85,54,220,0,1,80,220,0,220,33,220,79,34,0,220,80,7,220,220,116,0,220,123,220,123,34,220,0,2,0,0,0,267,0,138,99,0,99,0,0,76,1968,0,0,0,0,97,0,267,0,0,0,0
1201,0,0,220,12,0,0,220,220,220,220,12,220,220,18,220,220,220,1,220,10,220,0,0,12,220,0,220,12,220,149,220,0,220,12,0,220,220,12,0,220,220,220,220,18,220,0,0,0,0,0,1,0,1,96,0,96,0,0,76,1971,0,0,0,0,99,0,1,0,0,0,0
1202,0,0,216,49,0,0,7,7,58,210,213,210,222,48,58,7,210,1,7,10,48,0,0,218,58,0,48,59,216,6,58,0,222,6,14,216,7,206,0,58,48,48,48,58,222,0,1,0,0,0,1,0,1,93,0,6,0,0,76,1971,0,0,0,0,99,0,1,0,0,0,0
4702,0,0,12,151,0,0,12,12,12,12,201,12,12,158,12,12,12,1,12,10,12,0,0,153,12,0,12,201,12,159,12,0,12,153,7,12,12,151,0,12,12,12,12,207,12,0,2,0,0,0,1,0,1,96,0,96,0,0,76,1971,0,0,0,0,98,0,1,0,0,0,0
12291,0,1,227,68,0,0,35,35,48,76,224,76,232,69,48,35,76,0,35,4,75,0,1,229,48,500004,75,39,227,18,48,0,232,18,0,227,35,74,0,48,75,75,75,39,232,0,0,0,0,0,1,0,1,58,0,40,0,0,100,2014,0,1,0,0,100,0,1,0,0,0,0
12292,0,1,107,232,0,0,77,77,107,135,231,135,77,231,107,77,135,0,77,4,135,0,1,229,107,500004,135,231,107,231,107,0,77,229,0,107,77,232,0,107,135,135,135,231,77,0,1,0,0,0,1,0,1,95,0,95,0,8,100,2014,0,1,0,0,100,1,1,0,0,0,0
12293,0,1,220,103,0,0,220,220,220,220,127,220,220,95,220,220,220,0,220,0,220,0,1,34,220,500004,220,170,220,34,220,0,220,34,0,220,220,95,0,220,220,220,220,127,220,0,2,0,0,0,1,0,1,94,0,5,0,0,100,2014,0,0,0,0,95,0,1,0,0,0,0
9492,80,0,220,182,0,0,220,220,220,220,84,220,220,182,220,220,220,0,220,80,220,0,1,0,220,0,220,84,220,0,220,0,220,0,0,220,220,182,0,220,220,220,220,84,220,0,0,0,0,0,12,0,1,92,0,92,0,9,76,2017,0,1,0,0,81,0,12,0,0,0,0
9493,80,0,12,246,0,0,12,12,12,12,246,12,12,246,12,12,12,0,12,80,12,0,1,246,12,0,12,246,12,246,12,0,12,246,0,12,12,246,0,12,12,12,12,246,12,0,1,0,0,0,12,0,1,92,0,92,0,9,76,2017,0,1,0,0,84,0,12,0,0,0,0
9494,80,0,12,43,0,0,220,220,220,12,172,12,12,45,220,220,12,0,220,0,220,0,1,231,220,0,220,172,12,230,220,0,12,231,0,12,220,43,0,220,220,220,220,188,12,0,2,0,0,0,10,1,1,100,0,100,0,9,84,2017,0,0,0,0,91,0,10,0,0,1,0
3464,0,1,220,231,0,0,0,220,220,220,117,220,220,7,220,220,220,0,220,32,220,0,1,18,220,0,220,231,220,18,95,0,220,231,19,220,220,7,0,220,0,220,220,118,220,0,0,0,0,0,94,0,1,91,0,7,0,0,76,2038,0,0,0,0,91,0,94,0,0,0,0
3465,0,1,95,52,0,0,220,0,95,0,254,0,0,254,95,0,0,0,0,32,0,0,1,254,95,0,0,103,95,254,220,0,0,18,19,95,0,254,0,95,220,0,0,254,0,0,1,0,0,0,94,0,1,91,0,6,0,0,76,2038,0,0,0,0,91,0,94,0,0,0,0
6122,0,1,220,231,0,0,245,220,220,220,0,220,220,91,220,220,220,0,220,32,220,0,1,240,220,0,220,231,220,240,0,0,220,232,19,220,220,90,0,220,98,220,220,0,220,0,2,0,0,0,94,0,1,91,0,7,0,0,76,2038,0,0,0,0,91,0,94,0,0,0,0
1213,0,1,220,1,0,0,250,250,2,220,252,220,220,0,2,250,220,0,250,41,2,0,1,252,2,0,2,1,220,219,2,0,220,219,7,220,250,252,0,2,2,2,2,0,220,0,0,0,0,0,4,0,1,92,0,6,0,0,76,2041,0,0,0,0,98,0,4,0,0,0,0
1214,0,1,220,0,0,0,220,220,220,220,0,220,220,0,220,220,220,0,220,41,220,0,1,213,220,0,220,0,220,222,220,0,220,213,0,220,220,0,0,220,220,220,220,0,220,0,1,0,0,0,3,0,1,96,0,96,0,0,76,2041,0,0,0,0,98,0,3,0,0,0,0
5634,0,1,12,44,0,0,12,12,12,12,135,12,12,45,12,12,12,0,12,41,12,0,1,95,12,0,12,135,12,96,12,0,12,95,0,12,12,44,0,12,12,12,12,135,12,0,2,0,0,0,4,0,1,96,0,96,0,0,86,2041,0,0,0,0,94,1,4,0,0,0,0
1885,0,1,220,37,0,0,213,220,220,220,21,220,220,45,220,220,220,0,220,0,220,0,1,167,220,83,220,18,220,20,53,0,220,14,8,220,220,23,0,220,53,220,220,25,220,0,0,0,0,0,261,0,134,84,0,13,0,0,76,2055,0,0,0,0,99,0,261,0,0,0,0
1884,0,1,26,45,0,0,220,21,26,46,224,46,21,230,26,21,46,0,21,0,46,0,1,224,26,83,46,26,26,230,220,0,21,21,8,26,21,224,0,26,220,46,46,230,21,0,1,0,0,0,261,0,134,90,0,8,0,0,76,2055,0,0,0,0,93,0,261,0,0,0,0
4622,0,1,26,223,0,0,179,21,26,46,208,46,21,28,26,21,46,0,21,0,46,0,1,189,26,83,46,223,26,180,204,0,21,223,8,26,21,7,0,26,29,46,46,206,21,0,2,0,0,0,261,0,134,90,0,7,0,0,76,2055,0,0,0,0,93,0,261,0,0,0,0
1887,0,1,45,222,0,0,141,24,45,90,202,90,24,222,45,24,90,0,24,0,90,0,1,159,45,83,90,202,45,158,180,0,24,159,7,45,24,222,0,45,199,90,90,201,24,0,0,0,0,0,261,0,134,94,0,94,0,0,76,2056,0,0,0,0,97,0,261,0,0,0,0
1886,0,1,45,232,0,0,220,24,45,90,232,90,24,231,45,24,90,0,24,0,90,0,1,231,45,83,90,232,45,231,220,0,24,231,7,45,24,232,0,45,220,90,90,231,24,0,1,0,0,0,261,0,134,95,0,95,0,0,76,2056,0,0,0,0,97,0,261,0,0,0,0
4569,0,1,220,28,0,0,217,220,220,220,32,220,220,27,220,220,220,0,220,0,220,0,1,219,220,83,220,32,220,218,41,0,220,219,7,220,220,28,0,220,29,220,220,31,220,0,2,0,0,0,261,0,134,94,0,94,0,0,76,2056,0,0,0,0,97,0,261,0,0,0,0
1698,0,0,12,30,0,0,12,12,12,12,204,12,12,30,12,0,12,0,12,0,12,0,1,225,12,0,0,30,12,30,12,0,12,32,0,12,12,38,0,0,12,12,12,30,12,0,2,-1,0,0,10,0,1,91,0,7,0,0,76,5000,0,0,0,0,97,0,1,0,0,0,0
1699,0,0,12,31,0,0,12,12,12,12,65,12,12,30,12,0,12,0,12,0,12,0,1,191,12,0,0,30,12,30,12,0,12,31,0,12,12,191,0,0,12,12,12,30,12,0,2,-1,0,0,10,0,1,91,0,7,0,0,76,5001,0,0,0,0,97,0,1,0,0,0,0
1700,0,0,12,30,0,0,12,12,12,12,186,12,12,30,12,0,12,0,12,0,12,0,1,65,12,0,0,31,12,30,12,0,12,30,0,12,12,92,0,0,12,12,12,30,12,0,2,-1,0,0,10,0,1,91,0,7,0,0,76,5002,0,0,0,0,97,0,1,0,0,0,0
1701,0,0,12,223,0,0,12,12,12,12,150,12,12,196,12,0,12,0,12,0,12,0,1,38,12,0,0,189,12,39,12,0,12,144,0,12,12,195,0,0,12,12,12,151,12,0,2,-1,0,0,10,0,1,85,0,14,0,0,76,5003,0,0,0,0,100,0,1,0,0,0,0
1702,0,0,220,205,0,0,220,220,220,220,17,220,220,43,220,0,220,0,220,0,220,0,1,7,220,0,0,111,220,8,220,0,220,66,0,220,220,42,0,0,220,220,220,18,220,0,2,-1,0,0,10,0,1,85,0,14,0,0,76,5004,0,0,0,0,100,0,1,0,0,0,0
1703,0,0,220,231,0,0,220,220,220,220,18,220,220,95,220,0,220,0,220,0,220,0,1,59,220,0,0,74,220,59,220,0,220,197,0,220,220,95,0,0,220,220,220,18,220,0,2,-1,0,0,10,0,1,85,0,14,0,0,76,5005,0,0,0,0,100,0,1,0,0,0,0
3312,0,0,220,26,0,0,220,220,220,220,86,220,220,30,220,0,220,0,220,0,220,0,1,11,220,0,0,26,220,30,220,0,220,25,0,220,220,88,0,0,220,220,220,30,220,0,2,-1,0,0,10,0,1,90,0,9,0,0,76,5006,0,0,0,0,100,0,1,0,0,0,0
3313,0,0,12,26,0,0,12,12,12,12,85,12,12,30,12,0,12,0,12,0,12,0,1,222,12,0,0,26,12,30,12,0,12,27,0,12,12,34,0,0,12,12,12,30,12,0,2,-1,0,0,10,0,1,90,0,9,0,0,76,5007,0,0,0,0,100,0,1,0,0,0,0
3314,0,0,12,27,0,0,12,12,12,12,28,12,12,30,12,0,12,0,12,0,12,0,1,206,12,0,0,26,12,30,12,0,12,27,0,12,12,140,0,0,12,12,12,30,12,0,2,-1,0,0,10,0,1,90,0,9,0,0,76,5008,0,0,0,0,100,0,1,0,0,0,0
3315,0,0,12,34,0,0,12,12,12,12,170,12,12,29,12,0,12,0,12,0,12,0,1,225,12,0,0,170,12,30,12,0,12,225,0,12,12,34,0,0,12,12,12,30,12,0,2,-1,0,0,10,0,1,96,0,96,0,0,76,5009,0,0,0,0,90,0,1,0,0,0,0
3316,0,0,12,121,0,0,12,12,12,12,216,12,12,30,12,0,12,0,12,0,12,0,1,121,12,0,0,216,12,30,12,0,12,121,0,12,12,121,0,0,12,12,12,30,12,0,2,-1,0,0,10,0,1,96,0,96,0,0,76,5010,0,0,0,0,90,0,1,0,0,0,0
3317,0,0,12,200,0,0,12,12,12,12,216,12,12,30,12,0,12,0,12,0,12,0,1,97,12,0,0,216,12,29,12,0,12,97,0,12,12,200,0,0,12,12,12,30,12,0,2,-1,0,0,10,0,1,96,0,96,0,0,76,5011,0,0,0,0,90,0,1,0,0,0,0
3318,0,0,12,69,0,0,12,12,12,12,174,12,12,29,12,0,12,0,12,0,12,0,1,225,12,0,0,174,12,30,12,0,12,225,0,12,12,69,0,0,12,12,12,30,12,0,2,-1,0,0,10,0,1,100,0,100,0,0,76,5012,0,0,0,0,90,0,1,0,0,0,0
3319,0,0,12,11,0,0,12,12,12,12,26,12,12,29,12,0,12,0,12,0,12,0,1,155,12,0,0,11,12,30,12,0,12,66,0,12,12,26,0,0,12,12,12,29,12,0,2,-1,0,0,10,0,1,64,0,35,0,0,76,5013,0,0,0,0,90,0,1,0,0,0,0
3320,0,0,220,66,0,0,220,220,220,220,33,220,220,30,220,0,220,0,220,0,220,0,1,171,220,0,0,8,220,30,220,0,220,66,0,220,220,171,0,0,220,220,220,29,220,0,2,-1,0,0,10,0,1,64,0,35,0,0,76,5014,0,0,0,0,90,0,1,0,0,0,0
3321,0,0,12,30,0,0,12,12,12,12,126,12,12,29,12,0,12,0,12,0,12,0,1,52,12,0,0,30,12,29,12,0,12,30,0,12,12,246,0,0,12,12,12,29,12,0,2,-1,0,0,10,0,1,59,0,33,0,0,76,5015,0,0,0,0,100,0,1,0,0,0,0
3322,0,0,12,30,0,0,12,12,12,12,232,12,12,29,12,0,12,0,12,0,12,0,1,170,12,0,0,30,12,29,12,0,12,30,0,12,12,81,0,0,12,12,12,29,12,0,2,-1,0,0,10,0,1,60,0,33,0,0,76,5016,0,0,0,0,100,0,1,0,0,0,0
3323,0,0,220,81,0,0,220,220,220,220,66,220,220,81,220,0,220,0,220,0,220,0,1,66,220,0,0,232,220,168,220,0,220,169,0,220,220,66,0,0,220,220,220,231,220,0,2,-1,0,0,10,0,1,60,0,25,0,0,76,5017,0,0,0,0,98,0,1,0,0,0,0
3324,0,0,220,237,0,0,12,12,12,220,148,220,220,26,12,0,220,0,12,0,12,0,1,76,12,0,0,148,220,26,12,0,220,76,0,220,12,237,0,0,12,12,12,26,220,0,2,-1,0,0,10,0,1,95,0,95,0,0,76,5018,0,0,0,0,100,0,1,0,0,0,0
5168,0,0,220,221,0,0,12,12,12,220,100,220,220,26,12,0,220,0,12,0,12,0,1,212,12,0,0,221,220,26,12,0,220,221,0,220,12,43,0,0,12,12,12,26,220,0,2,-1,0,0,10,0,1,94,0,5,0,0,76,5019,0,0,0,0,100,0,1,0,0,0,0
5169,0,0,12,221,0,0,12,12,12,12,202,12,12,235,12,0,12,0,12,0,12,0,1,145,12,0,0,221,12,142,12,0,12,221,0,12,12,234,0,0,12,12,12,201,12,0,2,-1,0,0,10,0,1,92,0,7,0,0,76,5020,0,0,0,0,99,0,1,0,0,0,0
5170,0,0,220,219,0,0,220,220,220,220,32,220,220,64,220,0,220,0,220,0,220,0,1,28,220,0,0,219,220,29,220,0,220,219,0,220,220,63,0,0,220,220,220,33,220,0,2,-1,0,0,10,0,1,88,0,10,0,0,76,5021,0,0,0,0,67,0,1,0,0,0,0
5171,0,0,220,219,0,0,220,220,220,220,52,220,220,30,220,0,220,0,220,0,220,0,1,69,220,0,0,219,220,30,220,0,220,219,0,220,220,97,0,0,220,220,220,30,220,0,2,-1,0,0,10,0,1,88,0,10,0,0,76,5022,0,0,0,0,67,0,1,0,0,0,0
5172,0,0,12,77,0,0,12,12,12,12,205,12,12,30,12,0,12,0,12,0,12,0,1,216,12,0,0,205,12,30,12,0,12,216,0,12,12,77,0,0,12,12,12,30,12,0,2,-1,0,0,10,0,1,99,0,99,0,0,76,5023,0,0,0,0,67,0,1,0,0,0,0
5173,0,0,220,30,0,0,220,220,220,220,81,220,220,30,220,0,220,0,220,0,220,0,1,71,220,0,0,30,220,30,220,0,220,30,0,220,220,96,0,0,220,220,220,30,220,0,2,-1,0,0,10,0,1,79,0,16,0,0,76,5024,0,0,0,0,93,0,1,0,0,0,0
5174,0,0,220,30,0,0,220,220,220,220,125,220,220,30,220,0,220,0,220,0,220,0,1,119,220,0,0,30,220,30,220,0,220,30,0,220,220,137,0,0,220,220,220,30,220,0,2,-1,0,0,10,0,1,79,0,16,0,0,76,5025,0,0,0,0,93,0,1,0,0,0,0
5175,0,0,12,30,0,0,12,12,12,12,205,12,12,30,12,0,12,0,12,0,12,0,1,143,12,0,0,30,12,30,12,0,12,30,0,12,12,197,0,0,12,12,12,30,12,0,2,-1,0,0,10,0,1,79,0,16,0,0,76,5026,0,0,0,0,93,0,1,0,0,0,0
5176,0,0,12,30,0,0,12,12,12,12,30,12,12,29,12,0,12,0,12,0,12,0,1,154,12,0,0,30,12,29,12,0,12,154,0,12,12,30,0,0,12,12,12,29,12,0,2,-1,0,0,10,0,1,94,0,94,0,0,76,5027,0,0,0,0,100,0,1,0,0,0,0
5177,0,0,12,174,0,0,12,12,12,12,40,12,12,40,12,0,12,0,12,0,12,0,1,204,12,0,0,40,12,40,12,0,12,204,0,12,12,174,0,0,12,12,12,40,12,0,2,-1,0,0,10,0,1,94,0,94,0,0,76,5028,0,0,0,0,100,0,1,0,0,0,0
