firstnameid,lastnameid,playerjerseynameid,commonnameid,role4,role3,gkglovetypecode,role5,role2,role1,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,tattooback,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,facepsdlayer0,standingtackle,preferredposition3,longpassing,penalties,animfreekickstartposcode,lipcolor,isretiring,longshots,gkdiving,icontrait2,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,skinsurfacepack,vision,contractvaliduntil,finishing,dribbling,slidingtackle,accessorycode3,preferredposition5,accessorycolourcode1,headtypecode,driref,sprintspeed,undershortstyle,height,hasseasonaljersey,tattoohead,preferredposition2,strength,shoetypecode,birthdate,preferredposition1,tattooleftleg,skinmakeup,ballcontrol,phypos,shotpower,trait1,socklengthcode,weight,hashighqualityhead,eyedetail,tattoorightarm,icontrait1,balance,gender,headassetid,gkkicking,defspe,internationalrep,preferredposition6,shortpassing,freekickaccuracy,skillmoves,faceposerpreset,usercaneditname,avatarpomid,finishingcode2,aggression,acceleration,paskic,headingaccuracy,iscustomized,preferredposition7,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,sockstylecode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,tattoofront,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,personality,gkkickstyle,stamina,playerid,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,trait2,shohan,skintonecode,shortstyle,overallrating,smallsidedshoetypecode,emotion,runstylecode,facepsdlayer1,muscularitycode,skincomplexion,jerseyfit,accessorycode2,shoedesigncode,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,pacdiv,defensiveawareness,runningcode1,preferredposition4,volleys,accessorycolourcode2,tattoorightleg,facialhaircolorcode
13828,28364,28364,0,0,0,0,0,7,11,120000,0,6,0,57,1,63,0,0,0,43,0,562,0,73,16,61,41,0,0,0,48,10,0,72,31,59,78,11,0,71,58,122101,46,2028,29,65,63,0,-1,0,5514,67,65,0,170,3,0,7,70,72,152994,5,0,0,72,68,58,0,0,63,0,2,0,0,70,1,72763,10,71,1,-1,71,47,1,0,0,0,0,70,62,60,69,0,-1,0,0,10,6,0,1,0,0,161607,1,0,17,1,0,2,72,3,0,61,72763,0,12,0,1,0,41,2,0,70,501,3,0,0,0,2,0,0,0,30,0,8,0,64,72,0,-1,43,0,0,6
21662,25868,25868,0,0,0,0,0,0,41,2080103,0,2,0,38,1,64,0,0,0,70,0,569,0,21,-1,50,60,0,0,0,66,8,0,20,31,38,77,11,0,67,53,122101,58,2028,70,68,31,0,-1,1,5504,68,67,0,170,0,0,-1,66,84,153964,25,0,0,71,59,69,0,0,62,0,2,0,0,66,1,72764,7,26,1,-1,68,41,1,0,0,0,0,36,65,54,68,0,-1,0,0,5,1,0,1,0,16,161543,1,0,17,1,0,3,71,4,0,60,72764,0,7,0,1,0,68,2,0,69,503,3,0,0,0,1,0,0,0,30,0,9,0,66,18,0,-1,63,0,0,2
21090,21095,21091,21091,0,0,0,0,0,27,60101,0,21,36,40,1,55,0,0,0,47,0,638,0,32,10,41,49,0,0,0,39,12,0,15,31,52,57,6,0,44,44,221101,41,2027,49,45,22,0,-1,0,501,48,70,0,171,0,0,27,39,69,152688,16,0,0,51,40,50,0,1,65,0,2,0,0,57,0,72766,11,27,1,-1,47,31,1,0,0,0,0,32,65,45,36,0,-1,0,1,5,3,0,1,0,9,161317,1,0,159,1,0,2,32,2,0,51,72766,0,11,0,1,0,47,8,0,51,501,4,0,0,0,8,0,0,0,30,0,1,0,68,28,0,-1,44,0,0,21
20840,19124,19124,0,0,41,0,0,26,32,60101,0,19,27,46,1,55,0,0,0,53,0,1061,0,30,25,57,41,0,0,0,33,12,0,19,31,48,72,13,0,54,55,223101,59,2028,46,60,29,0,-1,0,2015,58,69,0,180,0,0,12,50,125,154517,18,0,0,57,49,50,0,0,72,0,2,0,0,61,0,72769,8,28,1,-1,64,36,1,0,0,0,0,35,67,56,47,0,-1,0,0,13,1,0,1,0,0,161333,1,0,21,2,0,3,51,4,0,56,72769,0,8,0,2,0,44,2,0,57,502,3,0,0,0,2,0,0,0,30,0,2,0,68,26,0,-1,38,0,0,12
24849,26964,26964,0,0,9,0,0,27,28,2190000,0,3,253,56,1,60,0,0,0,61,0,171,0,64,-1,59,44,0,0,0,58,6,0,61,31,62,65,12,0,63,54,232001,57,2026,60,63,58,0,-1,0,1550,62,74,0,185,3,0,7,70,172,149439,16,0,0,62,70,60,4240,2,82,0,2,0,0,54,0,72775,13,61,1,-1,64,59,1,0,0,0,0,66,72,61,59,0,-1,0,1,8,3,0,1,0,0,160967,1,0,8,2,0,4,72,4,0,71,72775,0,13,0,1,4096,58,2,0,65,503,3,0,0,0,1,0,0,0,30,0,5,0,73,59,0,-1,33,0,0,6
20938,29719,29719,0,0,0,0,0,25,5,60000,0,19,253,61,1,61,0,0,0,59,0,681,0,60,-1,56,49,0,0,0,57,7,0,57,31,59,63,13,0,55,52,232001,59,2026,55,58,59,0,-1,0,1550,58,74,0,184,3,0,12,69,178,150175,3,0,0,58,69,59,0,0,80,0,2,0,0,63,0,72776,6,58,1,-1,60,59,1,0,0,0,0,61,72,59,49,0,-1,0,2,12,3,0,1,0,0,160967,1,0,21,1,0,3,65,2,0,78,72776,0,10,0,1,0,56,3,0,63,501,3,0,0,0,1,0,0,0,30,0,2,0,73,58,0,-1,44,0,0,6
27757,28400,28400,0,0,0,0,0,0,44,2190000,0,5,246,44,1,57,0,0,0,62,0,245,0,47,-1,52,63,0,0,0,58,8,0,44,31,44,65,11,0,59,58,223101,50,2026,60,59,44,0,-1,0,4022,57,72,0,194,3,0,-1,85,125,152077,25,0,0,55,73,61,536870912,0,90,0,2,0,0,53,0,72779,6,46,1,-1,55,42,1,0,0,0,0,55,68,50,61,0,-1,0,0,7,3,0,1,0,0,161538,1,0,21,2,0,3,80,3,0,63,72779,0,14,0,1,0,60,2,0,62,502,3,0,0,0,1,0,0,0,30,0,5,0,70,42,0,-1,53,0,0,6
9178,19333,19333,0,0,48,0,0,9,8,2290401,0,1,259,58,1,57,0,0,0,44,0,236,0,58,-1,57,36,0,0,0,38,10,0,55,31,56,68,14,0,61,42,223101,51,2026,34,55,55,0,-1,0,41,54,75,0,185,3,0,5,73,125,153315,7,0,0,53,68,43,0,0,76,0,2,0,0,59,0,72780,9,58,1,-1,59,49,1,0,0,0,0,59,71,56,60,0,-1,0,2,8,3,0,1,0,0,161333,1,0,21,2,0,3,76,4,0,65,72780,0,11,0,1,0,38,2,0,62,502,3,0,0,0,1,2,0,0,30,0,5,0,73,60,0,-1,44,0,0,19
17788,29580,29580,0,0,0,8,0,0,1,60201,0,19,0,11,1,35,0,0,0,4,0,536,0,13,-1,26,16,0,0,0,8,63,0,8,31,12,73,68,0,64,34,122101,49,2025,7,14,12,0,-1,0,9516,68,19,0,180,3,0,-1,32,125,152916,0,0,0,18,65,50,0,2,68,0,2,0,0,44,1,72782,66,27,1,-1,21,10,0,0,0,0,0,27,33,66,10,0,-1,0,1,67,1,0,1,0,0,161681,1,0,95,1,0,3,40,2,0,19,72782,0,65,0,0,0,67,1,0,67,502,3,0,0,0,1,0,0,0,30,0,2,0,63,5,0,-1,9,0,0,19
12753,8195,12753,12754,0,0,0,0,0,31,2150301,0,0,0,55,1,57,0,0,0,56,0,539,0,38,25,60,54,0,0,0,58,14,0,43,31,61,78,7,0,53,48,123101,60,2029,60,63,48,0,-1,0,7029,60,65,0,160,3,0,16,53,163,154574,18,0,0,62,55,56,0,0,51,0,2,0,0,54,1,72783,10,38,1,-1,65,57,3,0,0,0,0,51,66,62,40,0,-1,0,0,6,3,0,1,0,0,161521,1,0,45,2,0,3,47,2,0,63,72783,0,12,0,2,0,58,2,0,61,501,3,0,0,0,2,0,0,0,30,0,8,0,65,30,0,14,53,0,0,21
14850,15578,15578,0,0,0,0,0,0,23,60000,0,5,0,58,1,67,0,0,0,65,0,722,0,66,25,60,55,0,0,0,63,8,0,60,31,69,74,7,0,70,66,122101,69,2028,62,72,54,0,-1,0,9010,70,70,0,163,3,0,16,69,106,152805,12,0,0,71,66,61,0,0,53,0,2,0,0,58,1,72787,9,61,1,-1,70,48,2,0,0,0,0,56,68,66,65,0,-1,0,1,11,1,0,1,0,0,161607,1,0,17,2,0,3,72,2,0,65,72787,0,9,0,1,0,61,2,0,69,502,3,0,0,0,1,0,0,0,30,0,8,0,69,59,0,23,55,0,0,6
8801,21204,21204,0,0,0,0,0,12,48,2150301,0,2,0,48,1,55,0,0,0,40,0,567,0,70,-1,59,48,0,0,0,48,11,0,73,31,55,79,8,0,71,60,123101,45,2028,30,63,68,0,-1,0,5516,67,65,0,170,3,0,-1,73,363,152352,5,0,1,77,69,60,0,2,63,0,2,0,0,72,1,72788,10,71,1,-1,75,48,1,0,0,0,0,71,57,60,70,0,-1,0,0,6,2,0,1,0,0,161545,1,0,17,1,0,3,72,2,0,60,72788,0,10,0,1,0,42,2,0,72,501,3,0,0,0,1,0,0,0,30,0,9,0,61,73,0,-1,44,0,0,2
16836,27267,27267,0,0,0,0,0,0,41,2010000,0,1,0,37,1,57,0,0,0,72,0,279,0,26,-1,45,64,0,0,0,66,9,0,36,31,43,69,7,0,73,70,132201,57,2028,66,67,20,0,-1,0,5501,69,60,0,170,3,0,12,69,124,148196,25,0,0,75,59,67,0,0,66,0,2,0,0,66,1,72789,11,29,1,-1,70,41,1,0,0,0,0,31,63,55,69,0,-1,0,0,7,2,0,1,0,0,161607,1,0,17,1,0,2,71,3,0,60,72789,0,9,0,1,0,66,3,0,69,503,3,0,0,0,3,0,0,0,30,0,8,0,61,18,0,-1,61,0,0,19
26249,28242,28242,0,0,15,0,0,21,18,60101,0,19,0,61,1,74,0,0,0,42,0,176,0,62,5,67,40,0,0,0,59,12,0,60,31,51,73,10,0,62,56,223101,68,2028,47,62,60,0,-1,0,1510,64,60,0,185,3,0,10,60,251,153405,14,0,0,67,63,65,0,2,75,0,2,0,0,57,0,72790,10,61,1,-1,73,57,1,0,0,0,0,64,61,65,52,0,-1,0,0,11,3,0,1,0,0,161714,1,0,27,1,0,3,60,3,0,69,72790,0,14,0,1,0,53,2,0,65,503,4,0,0,0,2,2,0,0,30,0,4,0,60,64,0,-1,63,0,0,21
21662,26310,26310,0,0,0,0,0,20,19,60201,0,5,0,63,1,60,0,0,0,74,0,539,0,71,-1,72,58,0,0,0,64,11,0,68,31,67,78,13,0,72,69,122101,71,2028,63,71,67,0,-1,0,9501,70,62,0,160,3,0,10,67,379,152804,14,0,0,73,69,69,0,0,53,0,1,0,0,67,1,72791,6,69,1,-1,75,43,1,0,0,0,0,70,59,70,72,0,-1,0,0,13,7,0,1,0,0,161407,1,0,17,1,0,3,73,4,0,70,72791,0,5,0,1,0,64,2,0,72,501,3,0,0,0,2,0,0,0,30,0,8,0,61,66,0,-1,51,0,0,6
11722,15496,15496,0,0,0,0,0,0,41,2150103,5,5,0,35,1,67,0,0,0,69,0,562,0,25,16,45,55,0,0,0,67,14,0,22,31,38,67,12,0,66,64,122101,65,2028,69,65,23,0,-1,0,5501,67,69,0,163,3,0,12,66,106,151446,25,0,0,70,58,65,0,0,52,0,2,0,0,64,1,72792,11,27,1,-1,65,42,1,0,0,0,0,31,66,54,66,0,-1,0,0,14,1,0,1,0,0,161607,1,0,17,1,0,3,71,4,0,60,72792,0,8,0,1,0,67,1,0,67,502,2,0,0,0,1,0,0,0,30,0,8,0,68,20,0,-1,64,0,0,6
1750,15473,15473,0,0,0,64,0,0,1,60103,0,5,0,10,1,34,0,0,0,5,0,512,0,13,-1,26,16,0,0,0,5,74,0,13,31,11,80,75,0,74,23,122101,25,2028,9,7,13,0,-1,0,9527,75,31,0,173,1,0,-1,38,101,153060,0,0,0,19,74,51,0,0,63,0,2,0,0,49,1,72795,68,32,1,-1,20,13,0,0,0,0,0,23,32,68,14,0,-1,0,1,70,1,0,1,0,0,161607,1,0,17,1,0,2,46,3,0,28,72795,0,74,0,0,0,70,2,0,74,501,3,0,0,0,1,0,0,0,30,0,2,0,74,8,0,-1,8,0,0,6
29030,15472,15472,0,0,0,0,0,0,18,2120103,0,5,0,58,1,57,0,0,0,68,0,567,0,67,-1,63,44,0,0,0,58,8,0,68,31,57,74,12,0,67,56,122101,69,2028,59,64,63,0,-1,1,10501,65,58,0,163,3,0,10,66,124,153440,14,0,0,70,66,59,0,0,58,0,2,0,0,68,1,72797,11,65,1,-1,67,38,1,0,0,0,0,68,60,63,58,0,-1,0,0,9,4,0,1,0,16,161607,1,0,17,1,0,3,65,4,0,66,72797,0,6,0,1,0,58,2,0,66,503,2,0,0,0,1,0,0,0,30,0,8,0,59,65,0,-1,43,0,0,19
17146,16858,16858,0,0,0,0,0,0,41,120000,0,4,0,33,1,60,0,0,0,67,0,566,0,25,-1,41,47,0,0,0,65,9,0,21,31,33,79,14,0,72,48,123101,54,2027,66,70,29,0,-1,0,9514,67,62,0,166,0,0,-1,65,159,154099,25,0,0,71,57,66,0,0,59,0,2,0,0,50,1,72798,14,26,1,-1,66,40,1,0,0,0,0,36,65,50,61,0,-1,0,0,13,1,0,1,0,0,161468,1,0,17,1,0,3,68,2,0,56,72798,0,9,0,1,0,65,1,0,67,501,3,0,0,0,1,0,0,0,30,0,8,0,63,19,0,-1,64,0,0,2
1175,24188,24498,0,0,0,143,0,0,1,1450401,0,6,243,11,1,30,0,0,0,10,0,1062,0,17,-1,32,24,0,0,0,16,70,0,14,31,25,74,70,0,64,24,223101,35,2029,11,15,15,0,-1,0,2006,70,33,0,186,3,0,-1,40,106,153796,0,0,0,19,64,44,0,0,82,0,2,0,0,34,0,72802,58,31,1,-1,30,10,0,0,0,0,0,30,29,58,18,0,-1,0,1,64,2,0,1,0,0,161334,1,0,39,1,0,3,44,4,1,28,72802,0,64,0,0,0,64,3,0,67,501,3,0,0,0,1,0,0,0,30,0,5,0,70,11,0,-1,15,0,0,6
6835,16135,6843,0,0,0,0,0,0,42,60101,0,21,0,49,1,55,0,0,0,53,0,245,0,10,23,32,59,0,0,0,51,14,0,18,31,34,59,10,0,46,46,221101,45,2027,57,64,10,0,-1,0,558,55,58,0,175,0,0,18,52,383,153081,25,0,0,44,48,55,0,0,68,0,2,0,0,61,0,72805,14,17,1,-1,48,33,1,0,0,0,0,37,57,42,43,0,-1,0,0,14,9,0,1,0,0,161320,1,0,159,1,0,3,42,3,0,49,72805,0,8,0,2,0,55,4,0,52,501,2,0,0,0,5,0,0,0,30,0,1,0,58,18,0,-1,46,0,0,21
22368,28612,21932,22374,14,31,0,0,18,19,60101,0,6,36,65,1,65,0,0,0,68,0,688,0,64,10,73,64,0,0,0,62,13,0,34,31,67,72,13,0,66,71,223101,68,2026,62,64,60,0,-1,0,3520,65,69,0,176,3,0,18,56,370,152432,14,0,0,64,62,69,0,1,70,0,2,0,0,71,0,72808,11,53,1,-1,74,65,1,0,0,0,0,62,68,70,56,0,-1,0,0,6,5,0,1,0,0,161320,1,0,38,1,0,3,63,4,0,72,72808,0,14,0,2,0,64,2,0,67,501,3,0,0,0,2,0,0,0,30,0,1,0,69,52,0,-1,57,0,0,12
2006,14255,14255,0,0,0,0,0,3,5,1450401,0,20,258,54,1,63,0,0,0,56,0,1082,0,59,-1,53,31,0,0,0,57,7,0,58,31,52,64,10,0,58,50,223101,50,2026,49,58,57,0,-1,0,1042,58,75,0,182,3,0,12,67,119,153502,3,0,0,56,69,63,0,2,77,0,2,0,0,62,0,72809,11,56,1,-1,54,38,1,0,0,0,0,73,74,52,46,0,-1,0,2,6,3,3,1,0,0,161333,1,0,90,1,0,3,64,2,0,72,72809,0,7,0,1,0,52,5,0,61,501,3,0,0,0,1,0,0,0,30,0,2,0,75,55,0,-1,32,0,0,0
19486,18494,18494,0,0,0,0,0,0,7,60301,0,3,0,40,1,67,0,0,0,40,0,583,0,62,-1,56,39,0,0,0,30,7,0,51,31,60,76,8,0,51,44,122101,33,2028,31,66,58,0,-1,0,5517,64,69,0,166,3,0,16,47,317,155057,7,0,0,66,51,38,0,1,59,0,2,0,0,61,1,72810,15,56,1,-1,63,34,1,0,0,0,0,52,67,53,60,0,-1,0,2,14,4,0,1,0,0,161607,1,0,52,2,0,3,58,3,0,56,72810,0,9,0,1,0,33,4,0,61,500,3,0,0,0,4,0,0,0,30,0,8,0,68,50,0,-1,30,0,0,20
23421,21949,22242,0,0,0,0,0,0,11,240000,1,1,36,32,1,51,0,0,0,35,0,1067,0,51,-1,41,41,0,0,0,30,8,0,50,31,34,59,13,0,44,49,223101,36,2029,36,35,51,0,-1,0,3506,42,35,0,189,3,0,-1,68,86,153971,5,0,0,46,60,49,0,1,82,0,2,0,0,51,0,72815,10,51,1,-1,44,33,1,0,0,0,0,57,42,39,53,0,-1,0,0,8,2,0,1,0,0,161333,1,0,39,1,0,3,54,2,0,47,72815,0,13,0,1,0,37,2,0,52,501,3,0,0,0,1,1,0,0,30,0,5,0,38,50,0,-1,30,0,0,19
4965,19898,19898,0,0,0,0,0,25,5,60101,0,0,287,60,1,72,0,0,0,62,0,188,0,63,16,58,53,0,0,0,58,8,0,63,31,66,71,10,0,64,57,223101,62,2028,63,68,64,0,-1,0,2505,68,73,0,178,3,0,12,64,124,152827,3,0,0,69,66,58,25165824,0,74,0,2,0,0,75,0,72817,7,62,1,-1,64,45,3,0,0,0,0,62,75,62,49,0,-1,0,2,12,9,0,1,0,0,161333,1,0,72,1,0,3,65,3,0,74,72817,0,8,0,3,0,60,2,0,68,503,3,0,0,0,3,0,0,0,30,0,2,0,74,63,0,-1,48,0,0,0
27333,31382,27533,0,0,0,0,0,0,14,60101,0,3,255,44,1,55,0,0,0,37,0,665,0,61,-1,67,47,0,0,0,42,13,0,60,31,51,64,6,0,54,46,232101,42,2026,47,63,61,0,-1,0,4,61,53,0,185,3,0,14,69,379,150379,10,0,0,64,69,53,0,1,74,0,2,0,0,57,0,72823,10,60,1,-1,73,42,1,0,0,0,0,67,54,59,58,0,-1,0,1,15,9,0,1,0,8,159697,1,0,5,1,0,3,64,4,0,71,72823,0,11,0,1,0,46,3,0,64,501,3,0,0,0,2,1,9,0,30,0,5,0,53,58,0,-1,35,0,0,3
27172,25591,25591,0,0,0,0,0,0,31,60201,0,3,0,49,1,70,0,0,0,63,0,668,0,56,-1,69,53,0,0,0,47,13,0,53,31,54,71,13,0,60,54,223101,58,2027,48,62,55,0,-1,0,2015,63,68,0,186,3,0,14,61,159,153124,18,0,0,64,66,63,67108864,1,71,0,2,0,0,63,0,72824,15,55,1,-1,72,43,2,0,0,0,0,67,76,63,55,0,-1,0,0,11,8,0,1,0,0,161026,1,0,44,2,0,4,70,4,0,76,72824,0,12,0,2,0,52,2,0,63,502,4,0,0,0,2,1,0,0,30,0,4,0,72,54,0,-1,42,0,0,3
23186,1514,1514,0,23,38,0,0,29,27,60101,0,21,35,65,1,88,0,0,0,67,0,228,0,25,12,60,68,0,0,0,67,6,0,22,31,64,70,5,0,60,63,220101,64,2027,71,66,22,0,-1,0,1005,70,88,0,169,3,0,27,46,44,151757,16,0,0,70,51,70,34603008,1,65,0,2,0,0,87,0,72825,14,28,1,-1,64,44,2,0,0,0,0,42,90,62,61,0,-1,0,1,13,9,0,1,0,0,160985,1,0,117,1,0,3,69,2,0,66,72825,0,11,0,3,0,70,9,0,70,502,3,0,0,0,9,0,0,0,30,0,8,0,89,27,0,-1,68,0,0,21
28301,16634,16634,0,0,0,0,0,0,18,2010401,0,4,0,51,1,67,0,0,0,57,0,16,0,58,-1,59,56,0,0,0,53,13,0,55,31,50,67,6,0,59,59,223101,56,2025,59,59,54,0,-1,0,1,61,70,0,170,3,0,10,44,85,153132,14,0,0,60,50,64,0,0,64,0,2,0,0,78,0,72827,15,56,1,-1,64,48,1,0,0,0,0,53,69,57,48,0,-1,0,0,8,1,0,1,0,0,161321,1,0,95,1,0,3,45,3,0,60,72827,0,11,0,1,0,58,1,0,59,501,3,0,0,0,1,0,0,0,30,0,8,0,70,58,0,-1,47,0,0,1
9582,1363,1363,0,0,0,0,0,0,38,60301,0,6,0,49,1,68,0,0,0,66,0,583,0,23,16,51,54,0,0,0,56,9,0,24,31,58,76,8,0,57,52,123101,52,2026,66,68,20,0,-1,0,5523,66,66,0,163,3,0,25,44,85,154707,27,0,0,68,45,57,0,1,60,0,0,0,0,58,1,72828,13,26,1,-1,59,44,2,0,0,0,0,30,67,55,59,0,-1,0,0,7,9,0,1,0,0,161607,1,0,52,2,0,3,53,4,0,58,72828,0,10,0,2,0,60,3,0,64,501,3,0,0,0,4,0,0,0,30,0,8,0,66,21,0,-1,35,0,0,20
1138,26149,26149,0,0,0,1,0,0,1,60101,0,5,287,12,1,29,0,0,0,5,0,1063,0,13,-1,15,14,0,0,0,5,55,0,14,31,14,61,53,0,48,31,223101,30,2028,8,9,10,0,-1,0,2020,53,26,0,182,3,0,-1,54,378,152247,0,0,0,11,56,44,0,2,80,0,2,0,0,52,0,72829,58,27,1,-1,20,11,0,0,0,0,0,27,28,58,10,0,-1,0,1,57,3,3,1,0,0,160967,1,0,27,1,0,2,46,4,0,26,72829,0,56,0,0,0,57,2,0,56,501,3,0,0,0,2,0,0,0,30,0,2,0,55,6,0,-1,9,0,0,5
18275,3120,3120,0,0,0,0,0,13,11,60101,0,2,16,41,1,51,0,0,0,34,0,107,0,72,-1,52,38,0,0,0,38,14,0,68,31,38,72,8,0,62,52,223101,42,2027,33,38,69,0,-1,0,33,46,62,0,188,0,0,-1,74,69,152144,5,0,0,51,71,57,0,0,83,0,2,0,0,52,0,72831,10,70,1,-1,56,35,1,0,0,0,0,71,51,47,71,0,-1,0,0,10,6,0,1,0,0,161022,1,0,27,2,0,2,74,2,0,64,72831,0,9,0,1,0,39,2,0,69,501,3,0,0,0,2,0,0,0,30,0,5,0,57,70,0,-1,34,0,0,2
9573,6463,6463,0,0,0,0,0,0,7,2010000,1,3,29,31,1,66,0,0,0,42,0,1068,0,57,-1,40,31,0,0,0,25,6,0,56,31,48,68,9,0,51,40,232101,34,2028,27,52,56,0,-1,0,34,53,64,0,178,3,0,16,54,368,153937,7,0,0,51,58,29,0,0,72,0,0,0,0,61,0,72832,9,57,1,-1,56,28,1,0,0,0,0,61,68,45,48,0,-1,0,2,6,4,3,1,0,0,160967,1,0,27,2,0,2,53,3,0,63,72832,0,10,0,1,0,28,2,0,58,502,3,0,0,0,1,0,0,0,30,0,2,0,66,61,0,-1,21,0,0,3
18770,2637,2637,0,0,0,0,0,0,3,60101,0,6,0,42,1,61,0,0,0,41,0,1068,0,58,12,46,34,0,0,0,31,14,0,56,31,58,67,12,0,57,45,223101,42,2028,28,51,59,0,-1,0,13,52,69,0,193,0,0,5,70,101,153180,3,0,0,53,65,39,0,0,84,0,2,0,0,46,0,72833,14,58,1,-1,57,37,1,0,0,0,0,61,64,51,54,0,-1,0,2,12,3,0,1,0,0,161698,1,0,27,1,0,3,64,3,0,59,72833,0,12,0,1,0,32,1,0,61,501,3,0,0,0,1,0,0,0,30,0,5,0,67,61,0,-1,28,0,0,6
10497,16621,16621,0,0,0,0,0,18,20,60101,0,3,0,48,1,69,0,0,0,61,0,645,0,66,-1,71,51,0,0,0,68,13,0,69,31,49,74,6,0,63,61,223101,68,2026,52,65,65,0,-1,0,2002,66,70,0,183,3,0,10,63,86,152875,14,0,0,69,67,70,147464,0,76,0,2,0,0,61,0,72834,6,65,1,-1,74,67,1,0,0,0,0,65,64,66,52,0,-1,0,0,9,9,3,1,0,0,161022,1,0,27,1,0,3,62,4,0,79,72834,0,10,0,1,0,59,4,0,69,501,3,0,0,0,4,0,0,0,30,0,2,0,67,65,0,-1,51,0,0,3
8558,22890,22890,0,0,0,0,0,27,23,2120000,0,3,35,53,1,76,0,0,0,56,0,107,0,24,23,48,51,0,0,0,52,13,0,23,4,56,63,6,0,51,51,232101,53,2028,57,64,24,0,-1,0,2007,63,67,0,174,0,0,16,42,1,152495,12,0,0,59,45,62,0,0,67,0,0,0,0,74,0,72837,15,25,1,-1,56,41,2,0,0,0,0,41,75,53,31,0,-1,0,1,11,9,0,1,0,0,161027,1,0,27,2,0,3,41,3,0,55,72837,0,11,0,1,0,56,2,0,60,501,3,0,0,0,1,0,0,0,15,0,2,0,71,24,0,-1,51,0,0,3
26801,18900,18900,0,0,0,29,0,0,1,60101,0,3,246,14,1,30,0,0,0,8,0,686,0,13,-1,19,12,0,0,0,7,59,0,12,31,14,62,60,0,48,39,223101,45,2026,9,5,10,0,-1,0,1526,60,21,0,191,1,0,-1,57,317,151994,0,0,0,13,58,41,0,0,82,0,2,0,0,59,0,72839,55,26,1,-1,25,14,0,0,0,0,0,27,30,55,14,0,-1,0,1,59,3,1,1,0,0,160993,1,0,27,1,0,2,52,4,0,28,72839,0,58,0,0,0,59,2,0,59,500,2,0,0,0,2,0,0,0,30,0,5,0,59,5,0,-1,6,0,0,0
1138,26094,26094,0,0,0,2,0,0,1,60101,0,0,0,10,1,21,0,0,0,4,0,1070,0,13,-1,22,14,0,0,0,7,60,0,7,31,14,61,54,0,48,33,223101,35,2026,6,7,14,0,-1,0,3501,54,32,0,188,3,0,-1,53,76,152868,0,0,0,15,55,46,0,0,78,0,2,0,0,57,0,72844,61,31,1,-1,28,14,0,0,0,0,0,25,30,61,11,0,-1,0,1,55,3,3,1,0,0,160994,1,0,27,1,0,3,47,4,0,28,72844,0,55,0,0,256,55,3,0,56,501,3,0,0,0,3,2,0,0,30,0,6,0,60,6,0,-1,6,0,0,0
1597,5765,5765,0,0,0,0,0,12,48,60101,0,3,259,29,1,58,0,0,0,36,0,698,0,72,-1,61,39,0,0,0,50,10,0,65,31,48,69,14,0,68,64,223101,28,2028,21,51,68,0,-1,0,2027,55,69,0,185,3,0,-1,62,86,152198,5,0,0,57,64,61,201326592,1,74,0,2,0,0,59,0,72845,10,68,1,-1,66,26,1,0,0,0,0,65,63,50,66,0,-1,0,0,7,3,0,1,0,0,159514,1,0,27,1,0,3,68,4,0,67,72845,0,14,0,1,0,38,2,0,67,501,3,0,0,0,2,0,0,0,30,0,4,0,66,67,0,-1,43,0,0,0
1807,6835,6835,0,0,0,0,0,0,7,10000,0,19,0,35,1,52,0,0,0,59,0,83,0,59,-1,42,45,0,0,0,42,5,0,56,18,48,68,15,0,51,45,224001,40,2026,42,54,56,0,-1,0,3,52,61,0,184,0,0,16,54,1,153853,7,0,0,51,58,40,0,2,76,0,0,0,0,45,0,72848,13,57,1,-1,56,42,1,0,0,0,0,61,69,47,40,0,-1,0,2,7,3,0,1,0,0,161698,1,0,39,2,0,3,48,3,0,67,72848,0,10,0,1,0,42,2,0,59,501,3,0,0,0,1,0,0,0,15,0,2,0,65,61,0,-1,39,0,0,19
18770,9576,9576,0,0,0,0,0,19,18,60101,0,19,0,62,1,68,0,0,0,45,0,83,0,66,-1,64,57,0,0,0,67,8,0,54,31,60,72,13,0,54,59,223101,58,2028,59,67,64,0,-1,0,4000,67,75,0,183,0,0,-1,61,75,153887,14,0,0,69,65,68,0,1,75,0,2,0,0,68,0,72849,8,59,1,-1,69,52,1,0,0,0,0,63,74,63,52,0,-1,0,0,14,3,0,1,0,0,160615,1,0,27,1,0,3,66,3,0,76,72849,0,8,0,1,256,62,1,0,63,502,3,0,0,0,1,2,0,0,30,0,2,0,75,57,0,-1,63,0,0,6
