firstnameid,lastnameid,playerjerseynameid,commonnameid,role4,role3,gkglovetypecode,role5,role2,role1,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,tattooback,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,facepsdlayer0,standingtackle,preferredposition3,longpassing,penalties,animfreekickstartposcode,lipcolor,isretiring,longshots,gkdiving,icontrait2,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,skinsurfacepack,vision,contractvaliduntil,finishing,dribbling,slidingtackle,accessorycode3,preferredposition5,accessorycolourcode1,headtypecode,driref,sprintspeed,undershortstyle,height,hasseasonaljersey,tattoohead,preferredposition2,strength,shoetypecode,birthdate,preferredposition1,tattooleftleg,skinmakeup,ballcontrol,phypos,shotpower,trait1,socklengthcode,weight,hashighqualityhead,eyedetail,tattoorightarm,icontrait1,balance,gender,headassetid,gkkicking,defspe,internationalrep,preferredposition6,shortpassing,freekickaccuracy,skillmoves,faceposerpreset,artificialkey,usercaneditname,avatarpomid,finishingcode2,aggression,acceleration,paskic,headingaccuracy,iscustomized,preferredposition7,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,sockstylecode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,tattoofront,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,personality,gkkickstyle,stamina,playerid,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,trait2,shohan,skintonecode,shortstyle,overallrating,smallsidedshoetypecode,emotion,runstylecode,facepsdlayer1,muscularitycode,skincomplexion,jerseyfit,accessorycode2,shoedesigncode,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,pacdiv,defensiveawareness,runningcode1,preferredposition4,volleys,accessorycolourcode2,tattoorightleg,facialhaircolorcode
10566,3713,3713,0,0,0,0,0,0,11,1140503,0,16,0,21,0,46,0,0,0,27,0,932,0,57,-1,28,36,0,0,0,19,15,0,47,0,26,53,5,0,40,38,223101,31,2028,24,24,57,0,-1,0,5506,30,61,0,165,0,0,-1,56,0,152444,5,0,0,25,53,33,0,0,60,0,0,0,0,63,1,31092,6,51,1,-1,29,27,1,0,208,0,0,0,42,64,28,47,0,-1,0,0,10,6,0,1,0,0,161517,1,0,14,1,0,3,52,2,0,55,31092,0,15,0,1,0,26,1,0,48,500,3,0,0,0,1,0,0,0,0,0,7,0,62,46,0,-1,28,0,0,3
29095,8564,8564,0,0,0,0,0,0,11,1140503,0,19,0,21,0,42,0,0,0,20,0,891,0,59,-1,28,34,0,0,0,17,12,0,53,0,28,56,10,0,40,44,223101,31,2028,18,21,62,0,-1,0,5512,28,59,0,172,0,0,-1,54,0,152444,5,0,0,25,53,35,0,0,69,0,0,0,0,61,1,31093,14,55,1,-1,25,26,1,0,209,0,0,0,45,57,27,41,0,-1,0,0,5,5,0,1,0,0,161517,1,0,14,1,0,3,42,3,0,60,31093,0,5,0,1,0,23,2,0,50,500,3,0,0,0,1,0,0,0,0,0,3,0,58,53,0,-1,28,0,0,19
20968,2943,2943,0,0,0,0,0,0,11,1140503,0,0,0,21,0,49,0,0,0,20,0,724,0,56,-1,25,35,0,0,0,15,11,0,48,0,24,55,7,0,46,40,223101,33,2028,19,22,61,0,-1,0,7038,30,56,0,159,0,0,-1,57,0,152444,5,0,0,27,54,30,0,0,60,0,0,0,0,56,1,31094,13,53,1,-1,28,25,1,0,210,0,0,0,47,58,27,42,0,-1,0,0,9,3,0,1,0,0,161517,1,0,14,1,0,3,46,3,0,57,31094,0,6,0,1,0,21,1,0,50,500,3,0,0,0,1,0,0,0,0,0,7,0,57,53,0,-1,20,0,0,0
4494,6448,6448,0,0,0,0,0,0,11,1140503,0,4,0,26,0,47,0,0,0,23,0,919,0,63,-1,23,34,0,0,0,24,14,0,50,0,29,54,8,0,41,44,223101,31,2028,16,28,57,0,-1,0,9010,34,57,0,156,0,0,-1,57,0,152444,5,0,0,30,55,37,0,0,55,0,0,0,0,60,1,31095,5,52,1,-1,33,21,1,0,211,0,0,0,45,60,29,40,0,-1,0,0,13,1,0,1,0,0,161517,1,0,14,1,0,3,46,4,0,60,31095,0,14,0,1,0,23,1,0,49,500,3,0,0,0,1,0,0,0,0,0,8,0,58,45,0,-1,20,0,0,4
2978,9957,9957,0,0,0,0,0,0,11,1140503,0,21,0,24,0,45,0,0,0,22,0,611,0,58,-1,21,33,0,0,0,20,13,0,52,0,27,55,12,0,46,35,223101,27,2028,22,27,54,0,-1,0,6501,33,63,0,175,0,0,-1,52,0,152444,5,0,0,29,52,33,0,0,70,0,0,0,0,63,1,31096,9,53,1,-1,25,22,1,0,212,0,0,0,42,59,25,46,0,-1,0,0,6,9,0,1,0,0,161517,1,0,14,1,0,3,46,4,0,60,31096,0,9,0,1,0,25,9,0,49,500,3,0,0,0,1,0,0,0,0,0,3,0,61,52,0,-1,28,0,0,21
33220,848,848,0,0,0,0,0,0,11,1140503,0,1,0,26,0,48,0,0,0,24,0,381,0,56,-1,24,32,0,0,0,24,7,0,50,0,25,54,5,0,48,35,223101,31,2028,16,26,54,0,-1,0,5510,32,56,0,166,0,0,-1,54,0,152444,5,0,0,29,53,33,0,0,68,0,0,0,0,58,1,31097,9,53,1,-1,32,27,1,0,213,0,0,0,41,55,29,41,0,-1,0,0,13,1,0,1,0,0,161517,1,0,14,1,0,3,41,2,0,63,31097,0,12,0,1,0,23,2,0,49,500,3,0,0,0,1,0,0,0,0,0,7,0,56,54,0,-1,27,0,0,3
15016,6552,15017,15017,0,0,0,0,0,11,1140503,0,3,0,25,0,46,0,0,0,22,0,561,0,56,-1,26,33,0,0,0,18,5,0,49,0,27,55,11,0,42,44,223101,27,2028,24,20,62,0,-1,0,7041,30,61,0,177,0,0,-1,54,0,152444,5,0,0,31,54,39,0,0,75,0,0,0,0,57,1,31098,10,52,1,-1,32,22,1,0,214,0,0,0,47,63,28,49,0,-1,0,0,8,9,0,1,0,0,161517,1,0,14,1,0,3,50,2,0,62,31098,0,6,0,1,0,26,5,0,50,500,3,0,0,0,1,0,0,0,0,0,2,0,62,49,0,-1,20,0,0,3
33291,13293,13293,0,0,0,0,0,0,11,1140503,0,2,0,24,0,41,0,0,0,29,0,730,0,59,-1,29,38,0,0,0,17,6,0,48,0,27,54,14,0,47,39,223101,27,2028,22,26,62,0,-1,0,5504,31,60,0,156,0,0,-1,50,0,152444,5,0,0,27,51,38,0,0,55,0,0,0,0,58,1,31099,14,53,1,-1,25,21,1,0,215,0,0,0,44,61,26,43,0,-1,0,0,9,5,0,1,0,0,161517,1,0,14,1,0,3,42,3,0,60,31099,0,11,0,1,0,25,2,0,49,500,3,0,0,0,1,0,0,0,0,0,8,0,60,51,0,-1,21,0,0,2
19191,38114,38114,0,0,0,0,0,0,11,1140503,0,7,0,23,0,43,0,0,0,28,0,81,0,61,-1,22,38,0,0,0,16,12,0,48,0,28,54,12,0,41,44,223101,33,2028,18,28,55,0,-1,0,5505,32,64,0,164,0,0,-1,57,0,152444,5,0,0,27,54,39,0,0,68,0,0,0,0,59,1,31100,10,52,1,-1,29,20,1,0,216,0,0,0,43,56,28,45,0,-1,0,0,9,3,0,1,0,0,161517,1,0,14,1,0,3,49,4,0,57,31100,0,8,0,1,0,23,2,0,49,500,3,0,0,0,1,0,0,0,0,0,9,0,60,46,0,-1,20,0,0,6
9223,9832,9832,0,0,0,0,0,41,144,2010000,0,0,28,73,0,73,0,0,0,91,0,55,0,38,-1,66,86,0,0,0,84,10,0,44,0,74,89,14,0,85,85,240101,77,2028,93,79,35,0,-1,0,1008,80,86,0,189,1,0,-1,93,2,144419,25,0,0,84,87,92,20971536,0,88,1,2,0,4,70,0,31432,8,44,5,-1,76,81,3,0,217,0,0,0,75,88,74,94,0,-1,11,0,11,9,0,1,0,0,160432,0,0,108,1,0,4,89,3,0,86,31432,0,6,0,3,4096,90,8,0,89,502,4,0,0,0,1,0,0,0,3,0,5,0,87,36,2,-1,90,0,0,0
2807,7537,7537,0,0,0,0,0,0,107,2150000,0,0,16,79,0,81,0,0,0,75,0,46,0,86,-1,79,72,0,0,0,72,14,0,85,15,83,83,6,0,85,82,240101,78,2029,55,78,89,0,-1,0,3004,80,86,0,176,1,0,-1,69,3,145434,7,0,0,80,77,73,1347584,0,66,1,2,0,16384,82,0,34079,14,84,4,-1,80,62,2,0,218,0,0,0,83,88,79,62,0,-1,0,0,7,9,0,1,0,0,160432,0,0,14,2,0,2,79,4,0,89,34079,0,6,0,2,0,65,7,0,83,500,4,0,0,0,4,0,0,0,0,0,2,0,87,86,0,-1,70,0,0,0
31540,26611,31535,31535,0,0,0,0,0,141,2010000,0,0,0,85,0,89,0,0,0,95,0,25,0,40,-1,73,88,0,0,0,88,5,0,40,15,72,94,6,0,94,89,244101,80,2029,97,96,35,0,-1,0,527,94,94,0,183,1,0,-1,83,1,143884,25,0,0,94,75,93,9437185,0,78,0,2,0,33554432,83,0,37576,11,43,5,-1,84,88,4,0,219,0,0,0,46,95,79,84,0,-1,10,0,11,3,0,1,0,0,160432,0,0,54,1,0,5,79,3,0,81,37576,0,6,0,4,0,94,5,0,94,500,3,0,0,0,1,0,0,0,0,0,24,0,94,36,1,-1,95,0,0,0
8226,3950,3950,0,0,0,0,0,9,128,1450401,1,0,28,80,1,85,0,0,0,80,0,239,0,75,-1,76,79,0,0,0,77,12,0,69,14,78,85,11,0,84,83,240101,81,2029,79,88,73,0,-1,0,1000,86,91,0,173,1,0,7,68,0,145954,16,0,0,86,74,73,100663296,0,66,0,2,0,2097152,82,0,39386,8,73,3,-1,79,83,2,0,220,0,0,0,68,90,79,62,0,-1,0,0,6,9,0,1,0,0,160846,0,0,95,2,0,4,78,4,0,90,39386,0,6,0,2,0,77,9,0,85,501,2,0,0,0,8,0,0,0,15,0,1,0,91,76,0,-1,75,0,0,0
11317,28667,12984,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,0,0,0,0,1,0,40007,1,1,1,-1,1,1,1,0,221,0,0,0,1,1,1,1,0,-1,0,0,1,4,0,1,0,0,161235,0,0,14,1,0,3,27,2,0,1,40007,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
11317,34049,12984,0,0,0,0,0,0,0,30301,0,3,0,1,0,1,0,0,0,1,0,78,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,178,0,0,-1,1,0,142745,16,0,0,1,2,1,0,0,74,0,0,0,0,1,0,40016,1,1,1,-1,1,1,1,0,222,0,0,0,1,1,1,1,0,-1,0,0,1,1,0,1,0,0,161235,0,0,14,1,0,3,27,4,0,1,40016,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,3
8010,8010,8010,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40030,1,1,1,-1,1,1,1,0,223,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,160231,0,0,14,1,0,3,27,2,0,1,40030,0,1,0,1,0,1,6,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8011,8011,8011,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40031,1,1,1,-1,1,1,1,0,224,0,0,0,1,1,1,1,0,-1,0,0,1,2,0,1,0,0,160231,0,0,14,1,0,3,27,3,0,1,40031,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
11317,28667,12984,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40032,1,1,1,-1,1,1,1,0,225,0,0,0,1,1,1,1,0,-1,0,0,1,4,0,1,0,0,161235,0,0,14,1,0,3,27,4,0,1,40032,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8012,8012,8012,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40033,1,1,1,-1,1,1,1,0,226,0,0,0,1,1,1,1,0,-1,0,0,1,4,0,1,0,0,160231,0,0,14,1,0,3,27,4,0,1,40033,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8013,8013,8013,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40034,1,1,1,-1,1,1,1,0,227,0,0,0,1,1,1,1,0,-1,0,0,1,2,0,1,0,0,160231,0,0,14,1,0,3,27,2,0,1,40034,0,1,0,1,0,1,3,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8014,8014,8014,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40035,1,1,1,-1,1,1,1,0,228,0,0,0,1,1,1,1,0,-1,0,0,1,4,0,1,0,0,160231,0,0,14,1,0,3,27,2,0,1,40035,0,1,0,1,0,1,4,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8015,8015,8015,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40036,1,1,1,-1,1,1,1,0,229,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,160231,0,0,14,1,0,3,27,3,0,1,40036,0,1,0,1,0,1,4,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8016,8016,8016,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40037,1,1,1,-1,1,1,1,0,230,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,160231,0,0,14,1,0,3,27,3,0,1,40037,0,1,0,1,0,1,8,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
11317,34049,12984,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,184,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,82,0,0,0,0,1,0,40038,1,1,1,-1,1,1,1,0,231,0,0,0,1,1,1,1,0,-1,0,0,1,9,0,1,0,0,161235,0,0,14,1,0,3,27,4,0,1,40038,0,1,0,1,0,1,9,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
11317,28667,12984,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40039,1,1,1,-1,1,1,1,0,232,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,161235,0,0,14,1,0,3,27,4,0,1,40039,0,1,0,1,0,1,4,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8017,8017,8017,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40040,1,1,1,-1,1,1,1,0,233,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,160231,0,0,14,1,0,3,27,2,0,1,40040,0,1,0,1,0,1,5,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
11317,34049,12984,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40041,1,1,1,-1,1,1,1,0,234,0,0,0,1,1,1,1,0,-1,0,0,1,4,0,1,0,0,161235,0,0,14,1,0,3,27,3,0,1,40041,0,1,0,1,0,1,5,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
11317,34049,12984,0,0,0,0,0,0,0,30301,0,6,0,1,0,1,0,0,0,1,0,12,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,177,0,0,-1,1,0,144853,16,0,0,1,2,1,0,0,67,1,0,0,0,1,0,40042,1,1,1,-1,1,1,1,0,235,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,161235,0,0,14,1,0,3,27,3,0,1,40042,0,1,0,1,0,1,5,0,1,500,3,0,0,0,1,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8018,8018,8018,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40043,1,1,1,-1,1,1,1,0,236,0,0,0,1,1,1,1,0,-1,0,0,1,5,0,1,0,0,160231,0,0,14,1,0,3,27,4,0,1,40043,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
11317,34049,12984,0,0,0,0,0,0,0,30301,0,0,287,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,188,0,0,-1,1,0,143888,16,0,0,1,2,1,0,0,85,1,0,0,0,1,0,40044,1,1,1,-1,1,1,1,0,237,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,161235,0,0,14,1,0,3,27,4,0,1,40044,0,1,0,1,0,1,3,0,1,500,3,0,0,0,1,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8019,8019,8019,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40045,1,1,1,-1,1,1,1,0,238,0,0,0,1,1,1,1,0,-1,0,0,1,8,0,1,0,0,160231,0,0,14,1,0,3,27,2,0,1,40045,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
11317,34049,12984,0,0,0,0,0,0,0,30301,0,0,287,1,0,1,0,0,0,1,0,129,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,142466,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40046,1,1,1,-1,1,1,1,0,239,0,0,0,1,1,1,1,0,-1,0,0,1,4,0,1,0,0,161235,0,0,14,1,0,3,27,2,0,1,40046,0,1,0,1,0,1,3,0,1,500,3,0,0,0,1,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8020,8020,8020,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40047,1,1,1,-1,1,1,1,0,240,0,0,0,1,1,1,1,0,-1,0,0,1,4,0,1,0,0,160231,0,0,14,1,0,3,27,3,0,1,40047,0,1,0,1,0,1,3,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
28667,23093,23093,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40048,1,1,1,-1,1,1,1,0,241,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,161235,0,0,14,1,0,3,27,3,0,1,40048,0,1,0,1,0,1,5,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
11317,34049,12984,0,0,0,0,0,0,0,30301,0,3,27,1,0,1,0,0,0,1,0,6,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,189,0,0,-1,1,0,144660,16,0,0,1,2,1,0,0,87,1,0,0,0,1,0,40049,1,1,1,-1,1,1,1,0,242,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,161235,0,0,14,1,0,3,27,4,0,1,40049,0,1,0,1,0,1,7,0,1,500,3,0,0,0,1,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
11317,34049,12984,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40050,1,1,1,-1,1,1,1,0,243,0,0,0,1,1,1,1,0,-1,0,0,1,9,0,1,0,0,161235,0,0,14,1,0,3,27,2,0,1,40050,0,1,0,1,0,1,9,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8021,8021,8021,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40051,1,1,1,-1,1,1,1,0,244,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,160231,0,0,14,1,0,3,27,2,0,1,40051,0,1,0,1,0,1,4,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8022,8022,8022,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40052,1,1,1,-1,1,1,1,0,245,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,160231,0,0,14,1,0,3,27,3,0,1,40052,0,1,0,1,0,1,3,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8023,8023,8023,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40053,1,1,1,-1,1,1,1,0,246,0,0,0,1,1,1,1,0,-1,0,0,1,5,0,1,0,0,160231,0,0,14,1,0,3,27,3,0,1,40053,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8024,8024,8024,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40054,1,1,1,-1,1,1,1,0,247,0,0,0,1,1,1,1,0,-1,0,0,1,7,0,1,0,0,160231,0,0,14,1,0,3,27,4,0,1,40054,0,1,0,1,0,1,4,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8025,8025,8025,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40055,1,1,1,-1,1,1,1,0,248,0,0,0,1,1,1,1,0,-1,0,0,1,2,0,1,0,0,160231,0,0,14,1,0,3,27,4,0,1,40055,0,1,0,1,0,1,3,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8026,8026,8026,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40056,1,1,1,-1,1,1,1,0,249,0,0,0,1,1,1,1,0,-1,0,0,1,4,0,1,0,0,160231,0,0,14,1,0,3,27,2,0,1,40056,0,1,0,1,0,1,9,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
